YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
1.0000000	0.6995824	0.6402940	0.2169135	0.7873065	0.6598176	1.0000000	0.6057013	0.6204158	0.3162002	0.5655075	0.5888404	0.8840448	0.3486231	0.8790407	0.6199087	0.6587704	0.6677782	1.0000000	0.9785971	0.2888749	0.4579401	0.9942279	1.0000000	0.8063587	0.4994375	0.5347804	0.9303812	0.4921649	0.7761187	0.9866481	0.8367376	0.2305069	0.1680102	0.8130810	0.9570372	0.8595492	0.9967236	0.7557846	0.3803399	0.9894921	0.7601543	0.0041369	0.4938337	0.9859859	0.5772780	0.0444562	0.7851969	0.5127766	0.0331839
0.8980351	0.6397268	0.5115939	0.2992549	0.7751588	0.6941407	1.0000000	0.6017688	1.0000000	0.3651720	0.2471803	0.7128501	0.8830864	0.1863641	0.9242703	0.5879022	0.9209227	0.7100968	0.9060186	0.9927297	0.2976944	0.5841417	1.0000000	0.8168918	0.6158346	0.0304924	0.1258953	0.9102824	0.4950032	0.6903034	0.8404010	0.9329327	0.3779077	0.5782528	0.7489607	0.8448496	0.6301190	0.9875005	0.7371424	0.5819825	0.9921632	0.5598673	0.0082773	0.5958768	0.9697899	0.4538586	0.0444562	0.6547248	0.3935938	0.0000083
0.8601350	0.6413691	0.4194977	0.2340514	0.7580733	0.6501130	1.0000000	0.6299517	1.0000000	0.4546202	0.6416792	0.6829832	0.9997936	0.2586490	0.9658520	1.0000000	0.6696353	0.7983323	0.9940732	1.0000000	0.0865040	0.1807543	1.0000000	0.9363876	0.6786283	0.4773956	0.0713491	0.9746649	0.7238085	0.6313598	0.9987829	0.9240027	0.3173042	0.1970104	0.8424146	0.9172941	0.6831517	0.8614870	0.8053271	0.6398492	0.7104987	0.6597777	0.0117519	0.0205887	0.9965325	0.7068156	0.0444562	0.5969611	0.3286635	0.0000055
1.0000000	0.7956058	0.5059130	0.0260449	0.7387477	0.4911218	1.0000000	0.3606364	0.8671957	0.5522351	0.7202823	0.7861739	0.8767803	0.2122426	1.0000000	1.0000000	0.8631332	0.6255963	0.9851797	0.8559549	0.1779505	0.2406077	0.5225825	1.0000000	0.6946135	0.6190288	0.5462869	0.8270362	0.6283181	0.5220320	0.9404901	0.7369485	0.2968156	0.2686968	0.5182332	0.7681908	0.3912451	0.9999995	0.7252153	0.6931970	0.9630017	0.5561982	0.0031818	0.2501792	0.9941544	0.6626985	0.0152367	0.6232034	0.4640290	0.0331657
0.9332284	0.6897144	0.6524694	0.0896602	0.7041233	0.2646907	1.0000000	0.6308970	1.0000000	0.5567037	0.5284242	0.7900099	0.9995089	0.0705082	1.0000000	1.0000000	0.9623944	0.9027956	0.9427723	0.8399504	0.2605174	0.3892739	1.0000000	0.8196439	0.6434670	0.5674913	0.1027300	0.8300925	0.5934924	0.3371215	0.9860645	0.8461551	0.2237630	0.0663208	0.1212051	0.4971925	0.5958201	0.8085084	0.7450524	0.5340598	0.9255297	0.5577904	0.0063363	0.4154892	0.9248154	0.5238207	0.0130506	0.0689765	0.3055055	0.0000028
0.9437052	0.7613522	0.5016846	0.1795530	0.7099720	0.4696549	0.5043880	0.5577064	0.9946405	0.4951517	0.4477291	0.9060858	0.9980469	0.2081303	0.7284830	1.0000000	0.9110208	0.6454222	0.8973526	1.0000000	0.1043092	0.1554247	1.0000000	0.9042566	0.7312350	0.1138761	0.0836470	0.8193150	0.5920357	0.4585991	0.9100653	0.8151500	0.3196176	0.2710262	0.4191363	0.7549825	0.6388841	0.9044228	0.7729972	0.5930960	0.8447969	0.8330878	0.0072736	0.3648313	0.9955253	0.4938624	0.0858088	0.4674647	0.4442960	0.0331672
1.0000000	0.7800911	0.4704815	0.0992536	0.8067280	0.0869214	0.9945091	0.1821590	1.0000000	0.5144762	0.7806600	0.8679830	0.9933347	0.2319816	0.7266429	0.8140151	0.8836090	0.3170057	1.0000000	1.0000000	0.2888749	0.2891057	1.0000000	0.7031656	0.6824429	0.7013353	0.0305732	0.6299452	0.4499827	0.3388261	0.9636371	0.8820936	0.1115588	0.1427253	0.8336083	0.9215333	0.4270720	0.7981070	0.7765259	0.5340598	0.9976845	0.8024048	0.0054511	0.4938337	0.9248154	0.4956836	0.0164930	0.6375367	0.1286765	0.0331666
0.3342616	0.2321327	0.7079330	0.4035787	0.4261684	0.2260780	0.9855778	0.4968251	1.0000000	0.4039690	0.3581110	0.9449335	0.9981883	0.2366871	1.0000000	1.0000000	0.8777740	0.4740338	1.0000000	1.0000000	0.2888749	0.4725559	0.7324919	1.0000000	0.7114386	0.0492400	0.1162625	0.7558496	0.6302291	0.5494924	0.9881758	0.9507985	0.2062418	0.1422940	0.6221450	0.9322997	0.2650378	0.9577320	0.8040091	0.5340598	0.9976618	0.5818300	0.5140005	0.6849385	0.9968612	0.5782695	0.0449117	0.6165603	0.0978179	0.0331719
1.0000000	0.7904190	0.4930221	0.5173802	0.9043455	0.6165800	0.8688495	0.3845694	0.8854786	0.5533998	0.7949844	0.7958944	0.9042703	0.2117395	0.6575885	1.0000000	0.9071020	0.4936120	1.0000000	1.0000000	0.0914486	0.4491415	0.5476561	0.4384992	0.7280837	0.7175138	0.4008134	0.9623734	0.8023140	0.4379021	0.9474174	0.8491112	0.0942284	0.1840443	0.8214327	0.7744262	0.9183851	0.8164166	0.7343961	0.5919181	0.9464191	0.5912310	0.0034549	0.0245454	0.9231359	0.5877687	0.0494116	0.4772338	0.3534165	0.0331657
0.9224493	0.6964622	0.6440516	0.1345672	0.6979747	0.7229151	0.7485495	0.3618023	0.8101831	0.5534073	0.5750693	0.7958054	0.9780433	0.2225777	0.8903807	0.6179227	0.6554482	0.5963508	1.0000000	1.0000000	0.2888749	0.5339830	1.0000000	0.7657862	0.7813047	0.5489906	0.0582402	0.8271047	0.6163948	0.4205034	0.9449458	0.6343777	0.2986790	0.1407885	0.5250511	0.7569288	0.9285312	0.9995471	0.6786443	0.4912732	0.9995608	0.8829444	0.0081686	0.8023150	0.9215513	0.5683436	0.0562298	0.5056847	0.4294100	0.0331657
