YLR451W	YKL038W	YER028C	YGL181W	YNL103W	YIR017C	YDR253C	YKL015W	YOR344C	YDL020C	YHR006W	YML007W	YGL254W	YGL013C	YOR032C	YPL038W	YBL005W	YOR140W	YER040W	YOR113W	YFL021W	YCR040W	YLR098C	YJL056C	YDL170W	YFL017C	YEL072W	YLL034C	YGL255W	YFL056C	YCR041W	YML048W	YPL251W	YAL022C	YOR328W	YDR210WD	YFR030W	YOL041C	YNR007C	YDL027C	YJR110W	YER002W	YOL013WB	YNL142W	YMR196W	YJR138W	YLR373C	YPR170C	YDR077W	YCR006C
0.9760008	0.7844194	0.6361051	0.1851172	0.7140797	0.3128113	1.0237126	0.3416944	1.0572508	0.4840502	0.5063463	0.9116305	0.9371387	0.2556314	0.9748194	1.1059602	0.8938060	0.7007328	1.0281000	0.9784346	0.3191490	0.5251080	1.0961145	0.9589774	0.7044048	0.2868391	0.1343440	0.7441886	0.5423377	0.5095039	0.9679076	0.8840745	0.2034843	0.1856056	0.8348310	0.9089043	0.5947818	1.0645586	0.7698715	0.5586015	0.9649987	0.6440052	0.0072502	0.6120531	0.9204456	0.6423057	0.0754644	0.5125080	0.2850793	0.0308961
0.9887864	0.7806459	0.5139630	0.1643585	0.8554236	0.3514332	0.9919597	0.3829904	0.9851736	0.6768456	0.5589109	0.8903573	1.0082735	0.3030461	0.9888316	0.9768834	1.1113387	0.7595043	1.0276424	1.0494036	0.2490974	0.4819409	0.9609637	0.9754390	0.8230428	0.3864548	0.0780351	0.7180550	0.6470395	0.5454778	0.9399455	0.8192664	0.3418035	0.1069145	0.9430903	0.9667282	0.7270534	0.9260657	0.7713647	0.5269345	1.0311502	0.6491747	0.0071545	0.5089511	0.9769150	0.7090056	0.0428848	0.5558880	0.3963791	0.0501589
0.9911706	0.7294371	0.5542351	0.2045989	0.8718783	0.3185912	1.0014088	0.3612860	0.9778877	0.5355035	0.6161680	0.8926679	0.9558483	0.1533132	1.0052054	1.0156151	1.0044668	0.6799475	1.0276097	1.0187316	0.2884734	0.4996764	0.9855341	0.9367739	0.7923109	0.4244879	0.0959344	0.8448591	0.5947878	0.5043773	0.9699787	0.9023018	0.3240579	0.1775237	0.3625258	0.9463522	0.6035003	1.0153349	0.7635852	0.5631303	1.0403054	0.7410849	0.0050005	0.5596183	0.8593116	0.6954213	0.0539072	0.4149967	0.4436589	0.0417565
0.9765358	0.7752798	0.6063250	0.1928241	0.8467968	0.3355289	0.9871776	0.4366625	1.0448157	0.5340561	0.5251265	0.8181897	0.9872999	0.2245461	1.0080706	0.9728973	0.9422399	0.8170810	0.9633825	1.0251639	0.2909552	0.5139904	0.8896267	1.0167049	0.6421502	0.5084561	0.0942498	0.9144943	0.5018680	0.5383748	0.9694715	0.8859190	0.3243576	0.1652661	0.7491515	0.4199012	0.8153719	1.0578782	0.7363466	0.6100883	0.9515957	0.6217604	0.0051440	0.5008244	1.0289908	0.6423068	0.0508354	0.4622154	0.4155091	0.0414851
0.8439927	0.7112430	0.5299991	0.2172949	0.7754179	0.3368976	0.9554296	0.3245106	1.0580188	0.5877217	0.5168145	0.8925790	1.0055177	0.2391224	0.9957362	0.9710106	0.8640374	0.6744632	0.9882016	1.0147504	0.3178264	0.5487092	1.0082957	1.0039688	0.6607418	0.2099272	0.1500428	0.7132052	0.5068396	0.6210420	0.9101512	0.8596933	0.3010491	0.2410531	0.8258773	0.9076507	0.3513907	0.9685197	0.8305108	0.6638581	1.0102823	0.7099461	0.0282588	0.5052828	1.0353892	0.6808055	0.0513288	0.5754892	0.3376878	0.0538633
0.8519033	0.6561030	0.6496389	0.2449088	0.6434025	0.3010646	1.0458845	0.3635764	1.0140325	0.5934504	0.5623436	0.9493903	0.9832716	0.2311935	0.9115332	0.9057073	0.9762037	0.6564228	1.0552626	0.9686926	0.2784314	0.5395759	0.9851567	1.0098949	0.6914119	0.3291070	0.1787635	0.7354446	0.6084138	0.5039386	0.9283757	0.9284498	0.3056335	0.1934017	0.9108180	0.9897633	0.6114588	0.4671171	0.7226068	0.5870632	1.0134721	0.6328674	0.0174756	0.5591537	0.9830780	0.7645540	0.0679227	0.6049155	0.3222472	0.0277764
0.9869936	0.7671152	0.5951574	0.1540519	0.7911816	0.3146620	0.9099568	0.4157984	1.0514444	0.5749188	0.4850640	0.8395045	1.0551284	0.2634871	1.0434666	1.0569242	0.8610874	0.7254502	1.0310476	1.0419779	0.2960061	0.4330528	1.0604837	0.9441173	0.7223094	0.2917583	0.1016664	0.8233321	0.5096026	0.6328020	0.9650537	0.8396361	0.3215637	0.1446209	0.9043795	0.9716522	0.7776654	1.0321412	0.3652885	0.6229849	1.1020560	0.7088724	0.0024255	0.5677585	0.9956112	0.7264187	0.0395333	0.5118900	0.3571857	0.0568929
0.9648640	0.7176169	0.6537395	0.1119913	0.8476999	0.2786323	0.9459601	0.3523271	1.0161095	0.5413156	0.5136045	0.8162367	1.0815145	0.2735473	1.1494724	1.0205087	0.7854683	0.6695724	1.0528246	1.0738271	0.3118852	0.4822491	1.0213979	1.0547059	0.7619075	0.2912305	0.1063834	0.7580689	0.5228212	0.4753193	0.9785148	0.8880773	0.3355279	0.2020387	0.9088091	0.9535185	0.7446734	1.0528968	0.7046833	0.2823984	1.1319654	0.6439239	0.0005463	0.6570863	1.0846548	0.7067905	0.0727242	0.5419239	0.3563263	0.0305534
1.1077561	0.7112466	0.6445102	0.1738913	0.8259777	0.3295000	1.0714934	0.2929589	0.9738296	0.5062163	0.6141805	0.7382254	1.0640372	0.2042063	1.0431059	1.0139247	0.8802992	0.6178549	0.9802967	1.0289230	0.2757213	0.4995091	0.9533443	0.9991840	0.8214921	0.4534522	0.1245901	0.8509460	0.5537568	0.5548735	0.9898040	0.9463128	0.3580106	0.2126520	0.8594301	0.9277544	0.7329993	1.0685238	0.7648493	0.5068535	0.4451529	0.6117841	0.0084454	0.4769050	1.0480831	0.7368164	0.0321334	0.6120123	0.3507083	0.0300103
1.0076618	0.7450770	0.5924071	0.1617403	0.7518486	0.2810606	0.9762979	0.3621964	0.9716958	0.5587374	0.5148278	0.9088998	1.0173756	0.2364784	1.0130126	1.0566571	0.9771108	0.6931484	1.0248164	0.9980194	0.2796191	0.5057942	0.9914635	0.9723479	0.6872541	0.3120406	0.1251402	0.6970164	0.5886229	0.4920185	0.9235297	0.9048292	0.3594159	0.1702479	0.8180804	0.9539426	0.6573718	1.0372409	0.8425329	0.4813730	1.0231575	0.3097314	0.0129108	0.5661380	0.9991524	0.7026827	0.0445594	0.4279511	0.3169368	0.0191730
