YKL062W	YCR096C	YOL067C	YGL254W	YMR019W	YBL103C	YKL020C	YJR147W	YCR097W	YDR253C	YCR040W	YGR044C	YPR199C	YOL089C	YIR017C	YCL067C	YOR140W	YDR463W	YPL038W	YJL056C	YDR421W	YKR034W	YNL103W	YDR081C	YHR006W	YLR262C	YIL162W	YFL002WA	YNL014W	YLR180W	YDR375C	YGR271CA	YOR115C	YCR095C	YMR238W	YHR145C	YML065W	YMR228W	YDR078C	YDR101C	YJR044C	YPR168W	YJL188C	YDR098CA	YGR206W	YBR166C	YIL014W	YDR041W	YLR304C	YLR065C
0.1700697	0.0229113	0.9934819	0.8856774	0.4414191	0.9525701	1.1163919	1.0009019	0.6546837	1.0756359	0.2330591	0.7540732	1.0276572	1.1055738	1.0585832	1.0371708	0.3607182	0.7998778	1.1395626	0.9572460	0.9970786	1.0221494	1.0718283	0.9722256	0.9903994	0.6806959	0.0664202	0.1859549	0.3406646	1.0651281	0.0000000	0.1555199	0.5457103	0.3687378	0.8837178	0.3210903	0.7224797	0.2593567	0.5640729	0.2726823	0.0772374	0.1974385	0.8818445	0.2694019	1.0102407	0.4013838	0.4286467	0.7203935	0.8526051	1.0111782
0.2066640	0.0188594	0.9966946	1.0474402	0.4283864	0.9444629	1.0266794	1.0489007	0.7289532	1.0101591	0.1898122	0.7351412	0.9810401	0.9974862	1.0374469	1.0085379	0.3036523	0.7648674	1.0145577	0.9948108	1.0263603	1.0838879	0.9171398	0.9365104	0.9898658	0.6886190	0.0715165	0.2550548	0.3133914	1.0687826	0.4653528	0.0000000	0.5624133	0.3742516	0.9392160	0.2690186	0.6727704	0.3165867	0.5453593	0.3117290	0.0530701	0.2693830	0.8222420	0.2271011	0.9805450	0.5262353	0.4419790	0.7568074	0.7044654	0.9433101
0.2037284	0.0082957	1.0176077	1.1074202	0.3915426	1.0089459	1.0024749	1.0549711	0.7451005	1.0782891	0.2900604	0.6802084	1.0538668	1.0420204	1.0382553	0.9124647	0.3044317	0.7537948	0.9048564	0.9718363	1.0439647	0.9789234	0.9420247	1.0134803	0.9778297	0.6451973	0.0983431	0.2302345	0.3569983	1.0541046	0.4075173	0.1545357	0.0000000	0.3452459	0.9981423	0.3301896	0.6845389	0.1966110	0.4051309	0.2571564	0.0477711	0.2236852	0.8830988	0.2351779	0.9452862	0.4763335	0.3851293	0.7463310	0.7011310	0.8690384
0.2177438	0.0136439	0.9977175	1.0123661	0.3722892	0.9910345	0.9128312	0.9807983	0.6900030	1.0876768	0.2689359	0.8080528	1.0651856	1.0281534	1.0609589	1.0405546	0.3325279	0.8619178	0.9763870	0.9976438	0.9266398	1.0760146	0.9898901	1.0024654	0.9890806	0.6055138	0.0872672	0.2700158	0.3586443	0.9594494	0.4327646	0.2179225	0.6150122	0.0000000	1.0165031	0.3608529	0.6034967	0.1873096	0.5128071	0.3204140	0.0649914	0.2506057	0.7972325	0.3167883	1.0106197	0.4742399	0.3928791	0.7487219	0.7326244	0.8711354
0.1901608	0.0208297	0.9387149	1.0287568	0.3767456	0.9449279	1.0571887	0.9577094	0.7373476	1.1013607	0.2632661	0.7338970	1.0474455	0.9987347	1.0704116	0.9956407	0.2611938	0.7741631	1.1180386	0.8941038	0.9348660	1.0379029	1.1205557	0.9115540	0.9354798	0.7041808	0.0754894	0.2020395	0.3543989	1.0406561	0.4323161	0.1577157	0.5928812	0.2836321	0.0000000	0.3152247	0.5767171	0.2064491	0.4733281	0.2427292	0.0711324	0.1569587	0.8431897	0.2505561	1.0286678	0.4359558	0.5251825	0.7902458	0.6633220	0.9626076
0.1545261	0.0036707	1.0257521	0.9625733	0.3833428	1.0822378	1.1123636	1.0748082	0.6155744	1.0607855	0.2969580	0.7969573	1.0649121	1.0384012	0.9566354	1.1038310	0.3194664	0.8414427	0.9068782	0.8917348	0.9462665	0.9592482	1.0278970	0.9913979	1.0322894	0.6628055	0.0717191	0.3059277	0.3646618	0.9771158	0.3794896	0.2397388	0.5261559	0.2791183	0.9962109	0.0000000	0.6502893	0.2192929	0.4528228	0.2565109	0.0560124	0.2624998	0.7901952	0.2922801	0.9003276	0.4693172	0.4582456	0.7307818	0.6540746	0.8921552
0.2090604	0.0032937	1.0073475	1.0694246	0.4404344	1.0253511	1.0223265	1.0855005	0.7671591	1.0259473	0.2467914	0.8508263	1.0075456	0.9693696	1.0999848	1.0161723	0.3361410	0.8167241	1.1555986	1.0623201	1.0366228	1.0738289	1.0491004	1.0813474	0.9774393	0.6767599	0.0407021	0.2155139	0.2828199	0.9851320	0.3898262	0.2080943	0.5455848	0.2587551	0.9348492	0.3242880	0.0000000	0.2421441	0.4747727	0.2992092	0.0752039	0.2265627	0.8843022	0.2615625	1.0176052	0.4993364	0.4714850	0.8253878	0.6042797	0.9076247
0.2055755	0.0080189	1.1038955	0.9652124	0.5027398	1.0864147	1.0335059	1.0860494	0.6180653	0.9105630	0.2421286	0.8248272	1.0734634	0.9967519	0.9517635	0.8775372	0.2986896	0.7823258	0.9692806	1.0523809	1.0100692	0.9872667	0.9266275	1.0009150	0.9432357	0.6696036	0.0473093	0.2480612	0.3977810	1.0535261	0.3768437	0.2528595	0.4738139	0.2397899	1.1424859	0.2264575	0.7827048	0.0000000	0.5336000	0.2823751	0.0640775	0.2811106	0.7448015	0.2370112	1.0291583	0.5089698	0.4883847	0.7638786	0.7157927	0.9356054
0.1524494	0.0152874	0.9638773	1.1420544	0.4998717	0.9836738	1.0277890	0.9987743	0.6697149	0.9655217	0.2939740	0.8076794	1.0722966	0.9755567	1.1122843	1.0000521	0.2715264	0.7237234	1.0409911	0.9609373	0.9709540	1.0497111	1.0502441	1.0618595	0.9573726	0.7756606	0.0728514	0.2259316	0.3908781	0.9545849	0.4325535	0.1711586	0.5548341	0.3003700	0.9807296	0.3150560	0.7417631	0.1690442	0.0000000	0.3057092	0.0537492	0.1582506	0.8117628	0.2780716	1.0567939	0.4609919	0.4477038	0.9016515	0.7973944	0.8963172
0.2279488	0.0069912	0.9683825	0.9503031	0.4353727	1.0651196	0.9422874	1.0566120	0.7248404	1.0331229	0.2717529	0.7873569	1.0570328	0.9805011	0.9892944	1.0607177	0.2973339	0.7011032	1.0402436	1.0579250	0.8748814	1.0606050	1.0753394	1.0142506	0.9230967	0.6340969	0.0460143	0.2708552	0.3434874	1.0582418	0.4093600	0.2056866	0.5465016	0.3353048	1.0720738	0.3318405	0.6089681	0.2786605	0.4973782	0.0000000	0.0841785	0.1669738	0.9051063	0.2475213	1.0332218	0.4132428	0.5042348	0.8336881	0.7092040	0.8748139
