YOR032C	YHR006W	YOR344C	YLR182W	YGL073W	YER111C	YMR043W	YKL015W	YDR216W	YLR131C	YKL185W	YFL021W	YDR520C	YGR249W	YKR099W	YGL162W	YMR070W	YCR040W	YLR013W	YER045C	YKR034W	YML099C	YJL089W	YPR196W	YJL110C	YAL025C	YNL298W	YPL126W	YGR109WB	YPL169C	YOR247W	YNL289W	YJR088C	YOR138C	YCR019W	YJR148W	YKL079W	YPL025C	YOL113W	YER078WA	YOL043C	YDR158W	YNL241C	YKL175W	YHR005CA	YLR128W	YMR134W	YPR038W	YHR152W	YCR041W
1.0398270	0.4806629	0.5461346	0.9698738	0.9795549	0.8568393	0.9761290	0.4186251	0.9506840	0.0652952	0.0244629	1.0963644	0.2639183	0.3300505	0.9730249	0.9510309	0.3941762	0.8312866	1.0203997	0.1192774	0.0020063	0.9506734	1.0188510	0.0708930	0.1194622	0.0239807	0.2379396	0.7861663	0.9426187	0.0486242	0.5153346	0.1741257	0.5641597	0.1746893	0.6922189	0.3399633	0.8878835	0.8261305	0.9293259	0.8089762	0.9631984	0.8390622	0.1591046	0.7232148	0.4055117	0.2214228	0.6404080	0.7537434	0.1245379	0.5524290
1.0080655	0.4111951	0.6290928	0.9659253	1.1185655	0.8966773	1.0429894	0.4409048	1.1135265	0.0770250	0.0168626	1.0547226	0.2224034	0.3394183	0.8641359	1.0506124	0.5245543	0.8036237	1.0091002	0.1068704	0.0034359	0.9042788	0.9874919	0.0600799	0.1310035	0.0228975	0.2885624	0.7822035	0.9924531	0.0437204	0.4400281	0.3982059	0.2082351	0.1618606	0.6871854	0.3163647	0.9859004	0.7674814	0.9333426	0.7523518	0.9922823	0.8655957	0.1297375	0.5506336	0.4188062	0.2480854	0.7944587	0.5207234	0.1162191	0.5391776
1.0869014	0.3574371	0.5756026	0.9313719	1.0914789	0.7853586	1.0178942	0.4202693	1.0091649	0.0851294	0.0191050	1.0075826	0.2480787	0.2673774	0.9836389	0.9310284	0.3366643	0.7759967	1.0119274	0.1081017	0.0046141	0.9274442	1.0035783	0.0596082	0.1780651	0.0081357	0.2394051	0.7542872	1.0535785	0.0454187	0.5145021	0.3606303	0.4043506	0.1219259	0.6107702	0.2890743	0.9630249	0.8381260	0.8766820	0.8171246	0.9878276	0.9127218	0.1553767	0.7159925	0.4672405	0.2206887	0.8605232	0.6989234	0.0948041	0.6168734
1.0570726	0.2367841	0.5683986	0.9393223	0.9637014	0.7860639	1.0243822	0.4867907	1.0980298	0.0871175	0.0348711	1.1306734	0.2393038	0.2825943	0.9971213	0.9606095	0.4530641	0.8752714	1.0209597	0.0953016	0.0006502	0.9419330	0.9638892	0.0325566	0.1335462	0.0456921	0.2200222	0.7551904	0.8885410	0.0369381	0.5475982	0.3270628	0.4620322	0.1721911	0.3025147	0.2899806	1.0054121	0.8200108	0.8344353	0.8539566	0.9295190	0.8853964	0.1072749	0.5245587	0.4886535	0.1943039	0.6754396	0.4485010	0.0849038	0.7925854
1.0382518	0.3531252	0.6253073	0.9769320	1.0672813	0.8869950	1.0530786	0.4446205	1.0092885	0.0909932	0.0342887	1.0159430	0.3010067	0.2939569	0.9208790	0.9857252	0.5056259	0.7595293	1.0628323	0.0970095	0.0035329	0.9516543	0.9555422	0.0691056	0.1283507	0.0293990	0.3349323	0.7858487	0.9842176	0.0628512	0.4658644	0.3613707	0.4423581	0.1384853	0.6409276	0.1376715	0.9815678	0.8335765	0.8961232	0.8131008	0.9577064	0.9426427	0.1344165	0.6018810	0.4552746	0.3457103	0.8069209	0.4593997	0.1350212	0.5520974
1.0247783	0.4140255	0.6367467	1.1170013	1.0340653	0.8152149	0.9375512	0.4592069	1.1122550	0.0681726	0.0298149	0.9913620	0.2518434	0.3175820	0.9091056	0.9741761	0.3912575	0.8190813	0.9909364	0.1319835	0.0018051	0.9158833	0.9747502	0.0639586	0.1211524	0.0180729	0.2244486	0.7729162	0.9520489	0.0406307	0.4719212	0.4334547	0.4434027	0.1408287	0.6086955	0.2716068	0.5046327	0.7933506	0.9035582	0.5967480	1.0542655	0.8370554	0.0978067	0.6578780	0.5099122	0.2476585	0.6956593	0.5539874	0.1175329	0.6435939
1.0329860	0.2964373	0.6517448	0.9799678	0.9660375	0.8751547	0.9911711	0.4086855	1.0066007	0.0827433	0.0292497	0.9683498	0.2295169	0.2383122	0.9368214	1.0959263	0.4688302	0.8967271	1.0623921	0.0852104	0.0073734	0.9222147	0.9779701	0.0452170	0.1178556	0.0270319	0.2514242	0.7882064	1.0285713	0.0376526	0.4700048	0.3855558	0.4559106	0.1693410	0.6460902	0.3828010	1.0312560	0.3800352	0.9091414	0.7807377	0.8822348	0.8757173	0.1419648	0.5550084	0.4792386	0.2486197	0.7904897	0.5003304	0.1173537	0.7033545
1.0347184	0.4245349	0.5946768	1.0408647	1.1263667	0.8026166	0.9583048	0.4314635	0.9739349	0.0800113	0.0438273	1.0512417	0.2126084	0.2514511	0.8686873	1.0099118	0.5154749	0.8160806	1.0040252	0.0630093	0.0045439	1.0101780	0.9981054	0.0670057	0.1477334	0.0200508	0.2485424	0.6920260	0.9830767	0.0527498	0.5188058	0.2969524	0.3784947	0.1664117	0.6568570	0.3377346	1.0656514	0.7771082	0.4552666	0.8080121	1.0896364	0.8774591	0.1377202	0.6594880	0.4888970	0.2103742	0.8653263	0.6352557	0.1080347	0.6084229
0.9571891	0.4020319	0.5592054	1.0537312	1.0117811	0.8965671	0.9390043	0.4291350	1.0453039	0.0929479	0.0321084	1.0115154	0.2185628	0.2856303	0.8958510	1.1238902	0.5202496	0.8146313	0.9673824	0.1004117	0.0018196	0.8845062	1.0652525	0.0623797	0.1475746	0.0312076	0.2879642	0.7184936	0.9753272	0.0326209	0.5326328	0.3784087	0.4478012	0.1557210	0.6352326	0.2083843	1.0079743	0.8469437	0.9681205	0.4425989	1.0869718	0.8907892	0.1121726	0.5917888	0.4387856	0.2074856	0.8378599	0.6033143	0.1193848	0.6795895
1.1498767	0.4308451	0.6170611	1.0253452	0.9802372	0.8926328	0.9630867	0.4829794	1.1119103	0.0822122	0.0160624	0.9784516	0.2182718	0.2771719	0.9775288	1.0415135	0.4189767	0.7887297	1.0031380	0.0824487	0.0032297	1.0280898	1.0103697	0.0524774	0.1330771	0.0170583	0.2634183	0.8054691	1.0152212	0.0222837	0.5424328	0.3718021	0.3662938	0.1843046	0.6178747	0.2904422	1.0029461	0.8504636	0.8663789	0.7279112	0.5315431	0.8286125	0.1327466	0.5946648	0.4385747	0.1962727	0.7600234	0.6124639	0.1322543	0.6925724
1.0294738	0.2961660	0.5523516	1.0937876	0.9979737	0.7792698	0.9469311	0.4186850	0.9949579	0.0971228	0.0270272	0.9934008	0.2152602	0.2471317	0.8513674	1.0627799	0.4512106	0.8551722	1.0195108	0.0885268	0.0023717	0.9210191	1.0051446	0.0679415	0.1423607	0.0221372	0.2464972	0.6438039	1.0215376	0.0535239	0.5231342	0.3870806	0.3476729	0.1573666	0.5980935	0.2753885	1.1130402	0.9220781	0.9507464	0.6500910	0.9827073	0.3594377	0.1287154	0.6019721	0.4584707	0.2375176	0.7629003	0.4322329	0.1320403	0.7465792
