YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.5522014	0.8813497	1.0000000	1.0000000	0.6978249	0.5872220	1.0000000	0.6820139	0.1924620	0.0008833	1.0000000	0.4360233	0.8142617	0.8346110	0.8433469	0.1600986	0.8910313	1.0000000	0.7410271	0.9925440	0.0980583	0.9776225	1.0000000	1.0000000	1.0000000	0.2093494	0.2310476	0.5106017	0.4628370	0.6452265	0.9291766	0.9329525	0.0672987	0.6553706	0.8694396	0.2908215	0.5677776	0.4676550	0.3571974	0.7262888	0.9040670	0.3502551	0.7279757	0.4805925	0.4326386	0.3087213	0.1017130	0.3544717	0.0664908	0.9942148
0.6765886	1.0000000	0.7264406	1.0000000	0.5190686	0.1695627	1.0000000	1.0000000	0.0142088	0.1113963	0.9060455	0.3217902	0.9306076	1.0000000	0.5623301	0.0811493	0.7521508	1.0000000	1.0000000	0.9999993	0.2521671	1.0000000	1.0000000	0.9987008	0.5253876	0.5016688	0.1857673	0.4888701	0.5242723	0.3523347	0.8838639	0.6530697	0.1216727	0.5968433	0.7326240	0.0196204	0.7461447	0.1989776	0.9058253	0.7732400	0.0880800	0.9114197	0.7932678	0.4477030	0.3488101	0.3090745	0.1017140	0.8849361	0.2182694	0.9999518
0.7756039	0.9511952	0.7831660	0.7221618	0.4327816	0.1188753	1.0000000	1.0000000	0.3277730	0.4583128	1.0000000	0.4542888	1.0000000	0.5604289	0.1098506	0.2732920	0.7576030	0.9999701	1.0000000	0.9156110	0.3502771	0.9457682	0.3729127	0.5076922	0.8307403	0.3557587	0.0343669	0.3357147	0.0390110	0.5178091	0.7995002	0.8113424	0.0466512	0.9272758	0.6681261	0.0446091	0.7461447	0.3713440	0.4465071	0.4405400	0.2796359	0.9423457	0.7634119	0.7396365	0.2356895	0.7096406	0.0302160	0.2499230	0.1885519	0.9938811
0.6439248	1.0000000	0.6457593	0.8956666	0.5259923	0.3233258	0.8862365	1.0000000	0.2324209	0.0875001	0.9198094	0.5004047	0.4633948	1.0000000	0.6268345	0.2615080	0.8402427	1.0000000	0.9502257	0.9855453	0.4064648	1.0000000	0.7933924	0.7502140	0.9172360	0.2719743	0.2711057	0.3554398	0.4473846	0.6265536	0.8315525	0.5468739	0.0392831	0.7932864	0.7014737	0.0806752	0.7199901	0.3236843	0.0136951	0.7093887	0.7279429	0.8173761	0.6908397	0.7701002	0.3532202	0.2280312	0.0000014	0.8379851	0.0108460	0.9999988
0.4898802	1.0000000	0.8267260	0.9812075	0.9458238	0.1344340	1.0000000	0.6711835	0.0000000	0.0000001	1.0000000	0.5057759	0.5182529	1.0000000	0.2705769	0.1217942	1.0000000	1.0000000	1.0000000	1.0000000	0.3401165	1.0000000	0.9578974	1.0000000	0.7547247	0.6055903	0.2219936	0.3832867	0.7813002	0.5519659	0.8429704	0.7928859	0.0499804	0.4550783	0.8190395	0.4715864	0.7480793	0.6058390	0.5535721	0.7802733	0.8697862	0.9329478	0.7607719	0.4477022	0.9031987	0.0267845	0.0000009	0.9390244	0.2738821	0.9998652
0.5983119	1.0000000	1.0000000	0.9218416	0.8726127	0.5910464	0.6270377	1.0000000	0.0007462	0.0339722	1.0000000	0.5056865	0.9250081	1.0000000	0.0671294	0.2522259	0.7821486	1.0000000	0.6824225	1.0000000	0.3717815	1.0000000	0.8506006	0.9583572	1.0000000	0.1792424	0.4124928	0.2195058	0.2134785	0.5844154	0.9457597	0.6488034	0.0409084	0.6536458	0.8604966	0.3074666	0.6050499	0.3003366	0.7496030	0.7808880	0.9296820	0.6388162	0.5064197	0.4477022	0.4505270	0.3210687	0.1017137	0.9958665	0.3341016	0.9942148
0.9446154	0.8611397	1.0000000	1.0000000	0.4483012	0.2036126	1.0000000	1.0000000	0.0000000	0.0000003	1.0000000	0.5057759	1.0000000	1.0000000	0.4874938	0.2522259	0.9004157	1.0000000	0.9949103	0.8427958	0.1276131	1.0000000	0.5195180	1.0000000	1.0000000	0.2207041	0.0161869	0.3167015	0.0177959	0.5844165	0.8747545	0.4998885	0.0395395	0.8695904	0.6857743	0.3689333	0.7850688	0.4180192	0.9960004	0.7842248	1.0000000	0.8903222	0.7645330	0.4477022	0.6667278	0.2052674	0.1017147	0.9994766	0.1776415	0.9941919
0.2133276	1.0000000	1.0000000	0.7171529	0.7665794	0.1522674	1.0000000	1.0000000	0.1860861	0.3379159	1.0000000	0.4954612	0.7014791	1.0000000	0.5260379	0.3333717	1.0000000	0.8106364	1.0000000	0.9934392	0.0972886	0.7381139	0.9360074	1.0000000	0.7896165	0.5633213	0.0760060	0.3799285	0.4597095	0.4992117	0.7002354	0.8473016	0.0340462	0.9044464	0.6316930	0.0153545	0.8955103	0.4752561	0.3954022	0.7973624	0.3722301	0.9221469	0.7279757	0.3804623	0.6081207	0.2854488	0.0000011	0.6082339	0.2975939	0.9999097
0.3672212	0.9476614	0.7920944	0.8923992	0.8180315	0.1473316	0.8304219	1.0000000	0.0179051	0.1224124	0.7288742	0.5052845	1.0000000	0.8972208	0.8135442	0.0893215	0.7224711	0.8099298	1.0000000	0.9629233	0.1448095	1.0000000	0.8572794	0.9508110	0.7697850	0.5871653	0.0143966	0.3629720	0.4803485	0.7954668	0.8327126	0.7094800	0.0972379	0.6315925	0.7347793	0.1766486	0.7461447	0.2209883	0.6876179	0.7518453	0.5506974	0.9250824	0.7509727	0.6425231	0.1886455	0.2707141	0.1017148	0.8505189	0.2063900	0.9941006
0.9403299	1.0000000	0.7370830	0.6776302	0.2068744	0.5857247	0.9232316	0.6748690	0.0000000	0.0000003	1.0000000	0.5057759	1.0000000	1.0000000	0.7988177	0.2135406	0.7468706	1.0000000	1.0000000	0.8059862	0.1093384	0.8846880	0.7837913	1.0000000	1.0000000	0.3586007	0.2298077	0.2660265	0.2122969	0.5844165	0.8117341	0.8476304	0.0542488	0.6560427	0.4671169	0.4218509	0.7514506	0.2938317	0.9883601	0.7943490	0.6297644	0.6789681	0.7372987	0.6386136	0.2191334	0.1174499	0.1017181	0.9308107	0.3121682	0.9942148
