YCR096C	YKL020C	YOL089C	YPR199C	YCR040W	YMR019W	YHR006W	YJR147W	YKR034W	YJL110C	YOL067C	YCL067C	YJL056C	YLR013W	YGL254W	YDR463W	YPL038W	YDR081C	YBL103C	YFL021W	YCR097W	YDL170W	YML113W	YDR421W	YBR083W	YKL095W	YLL055W	YJR110W	YBL113C	YDR180W	YPL251W	YDR068W	YJR011C	YJL195C	YDR508C	YFR042W	YCR090C	YCR041W	YDR067C	YJR080C	YCR039C	YBR292C	YFL002WA	YBR006W	YLR027C	YJR008W	YAL012W	YMR257C	YIR029W	YPL243W
0.7224173	0.9884399	0.9791391	1.0354454	0.6173398	0.2802462	1.0082749	0.9822436	0.0066392	0.0084776	0.9741092	0.5491877	1.0676752	1.0178389	0.4506073	0.2468959	1.0874125	0.9643253	1.0113763	0.9504318	0.2908781	1.1212560	1.0531827	1.0209192	1.0016518	0.3349895	0.0856558	0.3849030	0.4337975	0.6531550	0.0000000	0.7119025	0.0303379	0.7868731	0.6844774	0.1099071	0.7879577	0.3855824	0.8590069	0.7510855	1.0118377	0.8865322	0.7112993	0.4493726	0.5594349	0.3106504	0.0900090	0.9954787	0.3003451	1.0171883
0.7208346	0.9706676	1.0543297	1.0098395	0.7265181	0.2813567	1.0320668	1.0020092	0.0018975	0.0105003	1.0284778	0.5528233	1.0616007	1.0340381	0.4185929	0.3012725	1.0576002	1.0339556	1.0018800	1.0797174	0.3322194	1.0686965	1.0081285	1.0709886	1.0230681	0.3615624	0.0779184	0.4777127	0.4773365	0.6402961	0.8325030	0.0000000	0.0523608	1.0105407	0.6844481	0.0975116	0.7598390	0.4320963	0.8736567	0.7704923	0.8909685	0.8595731	0.7993235	0.4584432	0.6915507	0.3150746	0.1054885	0.9559360	0.3354040	0.9280870
0.7594099	1.0989873	0.9286190	1.0444780	0.7598185	0.2322950	0.9621567	1.1124525	0.0086895	0.0049079	1.0401744	0.5722279	1.0297319	1.0436688	0.5240749	0.2923951	1.0954709	0.9683415	1.0289972	1.0092422	0.3375298	1.0270611	0.9325642	0.9351690	1.0654155	0.4122189	0.0539193	0.4031164	0.4305842	0.6127954	0.7772239	0.7492873	0.0000000	0.8174974	0.5896517	0.0930032	0.8256416	0.3927061	0.8749300	0.7340354	0.9846806	0.8692281	0.7653289	0.5350826	0.4926970	0.2876039	0.1157221	1.0204798	0.3295544	1.1103429
0.6127811	1.0493502	1.0399032	1.0682208	0.7258318	0.2499556	1.0517458	0.9245620	0.0100220	0.0216558	1.0593761	0.5496591	0.9861849	0.9717168	0.5078026	0.2325819	0.9659900	1.0040339	1.0259865	0.9849322	0.3277345	1.0736759	1.0117108	1.0048321	0.9274286	0.4102901	0.0797557	0.4228585	0.4285696	0.6042069	0.9027900	0.7337847	0.0417246	0.0000000	0.7378409	0.1272143	0.7550045	0.4236418	0.8877479	0.7280691	0.8554168	0.8514172	0.7605038	0.4786752	0.4345202	0.2754888	0.1026848	0.9486556	0.3315676	1.0503685
0.7880691	0.9735791	0.9660323	0.9146163	0.6266115	0.2409592	1.0516489	0.9979274	0.0069802	0.0154296	1.0064180	0.5182394	1.1106123	1.0305270	0.4524031	0.2786534	0.9866594	1.0737218	1.1065811	1.0524500	0.3323021	1.0271839	1.0291035	1.0771336	1.1228706	0.3296962	0.0408436	0.4021557	0.4435374	0.6463586	0.8565283	0.6426988	0.0392757	0.8984176	0.0000000	0.0659936	0.7492065	0.4463797	0.6510919	0.7131722	0.9692783	0.9379882	0.7685893	0.4811215	0.6376845	0.3136763	0.1052195	0.8220930	0.3625783	0.9847873
0.7167010	0.9972701	1.0356386	1.0305999	0.6279387	0.2406509	1.0377353	0.9571082	0.0100429	0.0148772	1.0089038	0.5085617	0.9350048	1.0191184	0.5171126	0.2571487	1.0767899	0.9748048	0.9978422	1.1042738	0.2948638	1.0220653	0.9451503	1.0575610	1.0356215	0.3402951	0.0663275	0.4182546	0.4492987	0.7097802	0.7769645	0.7314092	0.0216879	0.8172161	0.6855083	0.0000000	0.8390608	0.4451557	0.6694271	0.7345593	0.9766507	0.9073114	0.7433326	0.4114989	0.5766315	0.3175399	0.0885672	0.9310514	0.3670609	1.0115359
0.6708374	1.0876564	1.0136119	1.0743199	0.6944791	0.2983739	0.9594835	0.8814457	0.0084780	0.0167380	1.0681985	0.4968727	1.0423899	1.0328328	0.4988190	0.2745110	1.0070393	1.0204911	0.9445685	0.9374984	0.3083445	1.0765859	1.0027219	1.0325732	1.0247972	0.3588272	0.0475482	0.3417401	0.4487091	0.6220049	0.7670013	0.7232738	0.0312441	0.8054979	0.7191694	0.0978129	0.0000000	0.4529903	0.7332813	0.7685946	0.8078931	0.8019490	0.7760647	0.3995035	0.5783654	0.3121219	0.1011428	0.8902412	0.2717753	1.0041117
0.6321801	1.0436538	1.0220755	1.0404016	0.7399585	0.2560012	0.9397774	0.9697762	0.0093324	0.0161301	1.0197494	0.5016897	1.0560079	0.9596147	0.4170470	0.2387240	0.9716395	1.0315611	1.0252466	1.0133850	0.2993266	0.9879060	1.0322293	0.9404609	0.8422686	0.3657199	0.0884217	0.4018203	0.4323320	0.6046579	0.8569284	0.7414910	0.0556149	0.8644940	0.7149809	0.0883136	0.7375109	0.0000000	0.9453391	0.7667340	0.8345710	0.8140775	0.8092379	0.4544167	0.6345159	0.2989252	0.0903094	0.9975054	0.3038532	0.9534741
0.7475329	1.0471931	1.1004699	0.9522879	0.7805171	0.2369237	0.9928700	1.0117217	0.0087730	0.0205382	1.0157432	0.5015193	0.9697948	1.0171129	0.4931630	0.2759496	1.0429470	1.0211806	1.0749292	0.9426346	0.3182535	1.0338369	1.0200121	1.0848153	0.9789976	0.4160439	0.0871687	0.4097594	0.4543178	0.5928664	0.9129790	0.8894177	0.0519072	0.8137829	0.5988834	0.1176704	0.7420578	0.4112875	0.0000000	0.7374841	0.9075622	0.8259519	0.7719524	0.4630487	0.5474899	0.2995588	0.1153487	1.0092526	0.3272445	0.9557270
0.7045108	1.0603522	1.0061904	1.0225193	0.6369751	0.2550121	1.1590627	1.0532560	0.0068923	0.0225246	0.9585485	0.5480133	0.9935628	1.0919342	0.5226970	0.2271886	0.9985188	1.0578704	1.0210332	1.0494528	0.3563637	0.9830558	1.0417082	1.1215768	1.0403115	0.4308101	0.0791348	0.3788962	0.4281620	0.5897168	0.8629679	0.7081836	0.0669976	0.7698645	0.6951547	0.1278036	0.7662103	0.4617470	0.8886492	0.0000000	0.8179994	0.8133353	0.7880782	0.5120500	0.6085639	0.3307605	0.0975570	0.9784665	0.3223506	1.0204504
