YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.6607609	0.7724939	0.8035193	0.0766256	0.7182436	0.2466558	0.6124666	0.6957256	0.6127950	0.6666701	0.6146342	0.6945914	0.2499780	0.6825808	0.5999348	0.8322693	0.6872123	0.3742211	0.3717184	0.9599412	0.6478639	0.6562727	0.6283493	0.6139985	0.0604295	0.2861810	0.3551587	0.4983639	0.6688901	0.3214012	0.6106458	0.5554195	0.5752162	0.0902005	0.3927313	0.4190219	0.6353817	0.2407007	0.2332040	0.5359170	0.0000000	0.5954583	0.6149166	0.6362839	0.4835952	0.4793540	0.6273522	0.6160469	0.2542277	0.3182955
0.6820102	0.7884802	0.7709177	0.0967517	0.6709425	0.1636336	0.7011789	0.6053794	0.7139475	0.7599472	0.5749231	0.6008817	0.2269800	0.6031950	0.6586904	0.6875499	0.7637789	0.3025142	0.5322474	0.6009373	0.5883491	0.7341039	0.6919258	0.6711497	0.0238438	0.3992844	0.4484201	0.4095315	0.7467313	0.2033077	0.6036816	0.6020413	0.7975100	0.1100049	0.5381470	0.4772636	0.7381381	0.3082301	0.2847648	0.6124544	0.2550444	0.0000000	0.7068037	0.5369227	0.4228634	0.5707473	0.5995509	0.7043623	0.2351452	0.2465769
0.7009141	0.6269677	0.6655147	0.0303571	0.6044300	0.2255651	0.7280542	0.6275823	0.7393274	0.6824161	0.8288601	0.6330565	0.2798814	0.7625061	0.6960064	0.6178823	0.6493954	0.3300757	0.4984034	0.7191593	0.8510342	0.7493086	0.7404031	0.8034149	0.0416696	0.2260443	0.3865767	0.5605393	0.7267164	0.1979536	0.7098844	0.6247144	0.6168358	0.1011079	0.4106854	0.4237905	0.8853731	0.1894159	0.3039595	0.5519849	0.2944525	0.7590631	0.0000000	0.5336810	0.7104746	0.4993055	0.8207692	0.5758807	0.1373231	0.2786880
0.6929126	0.8137877	0.5866705	0.0382086	0.5761131	0.2459655	0.7374177	0.6634504	0.7061876	0.6685359	0.6695057	0.5979404	0.2197422	0.6491977	0.7213148	0.6751943	0.6471764	0.4349744	0.4275505	0.7371214	0.8674063	0.6717792	0.6441168	0.7115202	0.0535214	0.3006110	0.4452884	0.5223837	0.7649040	0.3081057	0.6083103	0.5482164	0.7909787	0.0896280	0.3954899	0.5009696	0.6760217	0.2892375	0.3379644	0.6811347	0.3195373	0.7961802	0.5905083	0.0000000	0.6023586	0.5329483	0.7094664	0.6499913	0.1512565	0.2331633
0.6187643	0.7949266	0.6309255	0.0582972	0.6622930	0.1853794	0.8251000	0.5993282	0.6659180	0.6471289	0.7030425	0.7449759	0.1960769	0.5647227	0.5663265	0.8054834	0.7723411	0.3477686	0.5244157	0.6909177	0.7469438	0.7986106	0.6477340	0.7403079	0.0417096	0.3640100	0.3635943	0.5557964	0.8243311	0.1323078	0.4819561	0.5774705	0.6278938	0.0707539	0.3951235	0.4239022	0.6422360	0.2774543	0.2223292	0.5247740	0.3752429	0.7541840	0.6168434	0.5630913	0.0000000	0.4939985	0.6655060	0.5394838	0.1937079	0.2581101
0.7060461	0.6715042	0.5700179	0.0647211	0.5267794	0.1415077	0.5943724	0.6983968	0.6268405	0.6786609	0.7092508	0.7254006	0.2057960	0.6772745	0.6975872	0.6549225	0.6111717	0.3018305	0.4942039	0.7675240	0.6221578	0.6199996	0.6487886	0.8469779	0.0461109	0.2774893	0.3821260	0.5187400	0.7245308	0.1556386	0.5580662	0.5580119	0.6877926	0.0717339	0.4681679	0.5586422	0.6661946	0.2653115	0.2181574	0.4698512	0.3339569	0.7385232	0.6452567	0.5280508	0.5274018	0.0000000	0.6473861	0.6096628	0.0960430	0.2702698
0.8575600	0.6925190	0.7116747	0.0843523	0.6338036	0.2685278	0.6838736	0.5305560	0.8021645	0.6710392	0.7066160	0.7278950	0.2543689	0.8549288	0.5902574	0.6176477	0.7843887	0.3238691	0.4749447	0.6480078	0.7056820	0.7943987	0.8096600	0.6596071	0.0268122	0.2400816	0.3108756	0.4924465	0.6514754	0.1784591	0.7033029	0.6165481	0.6176741	0.0661212	0.3712378	0.4294004	0.7053746	0.2639427	0.2104657	0.5566653	0.3323595	0.7964294	0.5669388	0.4392329	0.5857181	0.4611949	0.0006040	0.7242853	0.1954670	0.2690232
0.7586093	0.7692701	0.6192639	0.1206415	0.6902838	0.3817349	0.7018185	0.8074873	0.5453714	0.7555477	0.8635210	0.7284436	0.2178472	0.7393084	0.7959613	0.7984948	0.7280798	0.2468914	0.4534729	0.8013096	0.6455546	0.6494296	0.5122551	0.7539195	0.0629431	0.3074232	0.3610702	0.5094860	0.7043180	0.1849101	0.7493078	0.5006784	0.7607606	0.0762492	0.5081883	0.5475132	0.6906860	0.2337701	0.2899217	0.4659781	0.2153787	0.7230807	0.7714893	0.4906497	0.6395359	0.5273372	0.8495535	0.0000000	0.1288633	0.2593877
0.7743658	0.7194112	0.6600946	0.0485538	0.5375487	0.2169614	0.7303499	0.5504803	0.6525725	0.6939112	0.7329850	0.7981154	0.2227868	0.6326304	0.5502726	0.5519611	0.7614540	0.3592785	0.5926612	0.5376453	0.5993920	0.6330170	0.7043641	0.7892766	0.0198284	0.3619959	0.4678849	0.4556154	0.8219116	0.1804533	0.6454333	0.4692605	0.6218741	0.0732297	0.4382665	0.5114780	0.8233297	0.2961011	0.2520470	0.4846288	0.4162268	0.5545207	0.7239752	0.4743889	0.5155256	0.5495202	0.8026136	0.6373160	0.0000000	0.1894651
0.6735105	0.8256030	0.5298897	0.0690840	0.6522563	0.1835413	0.6888905	0.6823704	0.7449661	0.8011633	0.6449960	0.6872870	0.2162422	0.5806946	0.6095118	0.7170457	0.6553841	0.4273676	0.4732685	0.6707738	0.6700127	0.7530523	0.7027759	0.6676977	0.0539190	0.2168026	0.3668544	0.4924353	0.6897928	0.2008267	0.5902303	0.5709051	0.5413438	0.0476457	0.3551966	0.4249497	0.6818586	0.2362173	0.2150886	0.5088414	0.3291268	0.5673878	0.7600811	0.6450771	0.5381700	0.5782365	0.6640404	0.7302362	0.2337906	0.0000000
