YCR018C	YGR044C	YOR140W	YCR097W	YGL254W	YCR040W	YLR098C	YJL056C	YPR199C	YOL089C	YOL067C	YPL038W	YDR146C	YCR096C	YLR013W	YGL209W	YML113W	YPL248C	YGL035C	YJL110C	YDR253C	YDL170W	YDR463W	YKL020C	YMR019W	YLR302C	YKL001C	YEL057C	YCR039C	YDR491C	YIL162W	YNL035C	YDR112W	YNL238W	YCR018CA	YAL049C	YDR098CA	YJR138W	YMR260C	YER079W	YMR283C	YMR228W	YBR275C	YGR084C	YDR040C	YCL041C	YAR002CA	YOR236W	YFL065C	YBL074C
0.9506003	0.8667324	1.0019498	0.0582634	0.9177565	0.2825605	1.0228592	1.0502503	1.1466081	0.9368975	0.9722160	0.9684492	0.3573563	0.8939805	0.8999044	1.1086663	1.0543645	0.5524847	0.7995733	1.0699219	1.0062787	0.9833848	1.1538222	1.1002880	0.0411186	0.4266259	0.5516179	0.6689891	1.0712318	0.3231837	0.8405171	0.4692375	1.0207118	0.1244575	0.6427479	0.7692936	0.9596446	0.4383919	0.3428917	0.8145107	0.4518766	0.9843886	0.9444471	0.7037225	0.7715599	0.8013387	1.0316805	0.9767911	0.2736320	0.3791708
1.0170129	1.0252201	0.9356219	0.0631739	0.8261525	0.3746238	1.0902326	1.0918278	1.1301328	1.1260756	0.9987293	1.0784341	0.2732849	0.9355189	0.8718015	0.9516268	0.9790736	0.4884191	0.7383773	1.0438527	1.0060700	1.0665141	1.0404540	1.1335125	0.0732594	0.4293635	0.5506515	0.8077097	0.9628356	0.2485693	0.8416244	0.8281718	0.4869935	0.1297499	0.5948708	0.5517473	1.1046289	0.4026561	0.3446178	0.8704362	0.4007030	0.9890293	0.9699721	0.7087341	0.7025737	0.8502168	1.0230589	0.9395655	0.2266164	0.3300969
1.0455745	1.0323222	1.1025805	0.0364186	0.8690969	0.3247708	1.0219524	1.0319278	1.0088034	1.0646249	0.9919985	0.8983834	0.3468470	1.1161042	0.9786600	1.0104724	1.1109033	0.5095099	0.7212296	1.0056442	1.0233927	1.1168362	1.0799824	0.9935058	0.0414120	0.4158847	0.4967240	0.7243498	1.1055059	0.3525683	0.8301290	0.8402849	0.9829803	0.0521204	0.6369291	0.7225632	1.1555343	0.4025030	0.2514410	0.7475254	0.3673227	1.0121606	0.9651829	0.7346449	0.7912952	0.7224625	1.0683325	1.0440055	0.2279540	0.3195741
1.0062790	0.9775471	0.9402115	0.0523092	0.7903810	0.3022493	0.9644217	0.9425377	0.9956900	1.0083417	1.0615504	0.9266784	0.3491235	0.9277267	0.8740635	0.9513878	1.0588609	0.5114744	0.7761725	1.0449548	0.9582847	1.0058088	1.1458010	0.9757039	0.0649481	0.4081714	0.4734256	0.7196049	1.0439550	0.3350861	0.8834557	0.7981802	1.0230043	0.1166312	0.3433701	0.6138900	1.0357973	0.4020135	0.3578591	0.8170740	0.3765589	1.0387672	1.0553247	0.8397389	0.8563062	0.7469716	1.0655839	0.9496811	0.2155775	0.3437694
1.0301228	1.0786828	1.0102542	0.0779074	0.8883796	0.3278465	1.0771354	1.0479188	1.0916385	0.9525238	0.8679090	0.9882627	0.3015805	0.9458787	0.9584328	0.9562718	1.0504622	0.5352292	0.6969215	0.9442411	1.0202430	1.0532581	1.0085330	0.9936386	0.0247221	0.5362501	0.5451936	0.6143958	0.9433796	0.3263266	0.8930712	0.8644793	1.0448414	0.1404247	0.5595129	0.3468396	1.0276089	0.3763685	0.3206182	0.7838940	0.4242363	0.9292608	1.1015938	0.6647998	0.7762822	0.8080130	0.9275240	1.0074556	0.2639385	0.3946651
0.9106031	1.0439360	0.8841716	0.0445563	0.8574178	0.3328830	1.0464623	1.0542782	1.0228670	0.8886502	1.0168456	1.1176126	0.3087857	1.0895910	0.8954678	1.0850865	1.0366827	0.4522040	0.7226737	0.9366433	1.0695811	1.0005830	1.1349390	0.9716815	0.0749449	0.4398447	0.5744268	0.6686254	0.9894119	0.2572474	0.9144008	0.8074455	0.9437262	0.1477889	0.6357675	0.6843792	0.5156191	0.3841410	0.3372485	0.7625527	0.3738893	0.8909029	1.1623220	0.7299678	0.8481800	0.7418435	1.0104858	1.0187376	0.2240606	0.3805450
0.9748178	1.0526745	0.9646462	0.0609770	0.9354506	0.2451166	0.9427915	0.9712279	0.9397603	1.0447506	1.0045739	0.9281133	0.3497168	0.9674748	0.9357263	0.9436116	1.0708595	0.5198988	0.7512975	1.0544449	0.9760656	1.0331434	1.0476996	1.0850669	0.0674193	0.4692039	0.3772840	0.6621430	0.9864323	0.2873978	0.9108383	0.8710642	0.9398309	0.1579785	0.6540260	0.5949663	1.1393923	0.1888317	0.3154332	0.7133923	0.4621956	1.0001517	1.0553002	0.7424863	0.8799451	0.6275616	0.9351009	0.9559979	0.2737401	0.2803515
1.0201631	0.9536363	0.9659654	0.1141442	0.9565029	0.3632648	1.0319357	1.0752093	1.0652841	1.0660838	1.0630179	1.0168737	0.3265650	0.9798203	0.9464201	1.0597237	1.0312400	0.5162108	0.7100701	1.0585194	1.1483671	1.0820500	0.9032841	1.0459037	0.0479538	0.4351504	0.5819857	0.7023273	1.0655595	0.3166308	0.8583369	0.8257024	0.9053771	0.1040910	0.6072385	0.6257451	1.0160860	0.3729083	0.1950778	0.6825543	0.3473852	1.0391593	0.9857326	0.8115840	0.8249816	0.7947365	1.0547572	0.9436442	0.3074361	0.3848421
0.9768355	0.9964883	0.9166127	0.0451924	0.8625416	0.3087048	0.9436754	1.1340582	0.9258784	0.9493849	1.0722938	1.0829596	0.3619955	1.0093152	0.9530488	1.0174111	0.9661704	0.5197418	0.7124577	1.0639169	1.0355748	0.9972122	1.0633864	0.9367552	0.0455446	0.4802991	0.5322529	0.6818347	1.0759323	0.3276325	0.8126069	0.8375676	0.9123226	0.1498170	0.5484296	0.6531109	1.0265326	0.3668446	0.3257535	0.3655608	0.5178997	1.0655800	0.9723608	0.7621803	0.7826056	0.7025289	1.0454455	0.9695706	0.2235003	0.4380573
1.0035773	0.9815898	0.9662940	0.0648899	0.8317966	0.2934834	1.0525802	1.0306634	1.0386263	0.9624600	1.0394133	1.0052796	0.2613627	0.9229424	0.8909380	0.8736631	1.0403874	0.4793822	0.6012611	0.9996963	1.0434940	0.9803555	0.9249317	0.9339145	0.0413824	0.5016507	0.5196199	0.7248916	0.9292135	0.3028616	0.8962157	0.8586998	1.0483144	0.1616822	0.6408256	0.7703354	1.0444261	0.3733676	0.3507018	0.7945894	0.2219412	0.9582002	1.0409543	0.7776050	0.8339829	0.7849609	0.9651984	0.9824488	0.2817225	0.3580897
