YLR183C	YCL066W	YJL056C	YCR040W	YML076C	YHR006W	YCR097W	YLR098C	YCR096C	YML113W	YOL067C	YMR019W	YLR013W	YJR147W	YFL021W	YDR310C	YOR032C	YDR463W	YJL110C	YKR034W	YOL089C	YCL067C	YDR520C	YDL170W	YDR081C	YPL193W	YOR240W	YER148W	YMR272WB	YKR035WA	YDR543C	YOL042W	YGR296W	YCR104W	YHR184W	YLL048C	YDR102C	YHR156C	YOR212W	YLR261C	YAR061W	YDR098CA	YGR020C	YLR023C	YKL137W	YPR188C	YDR099W	YER188CA	YPR054W	YOL102C
1.0000000	0.4782237	1.0000000	0.6000916	0.0581328	0.9963084	0.0034516	1.0000000	0.0000000	1.0000000	1.0000000	0.1368998	1.0000000	1.0000000	0.2514192	0.7994929	1.0000000	0.1238210	0.1204091	0.1466819	1.0000000	0.2836066	0.2681507	1.0000000	0.6670836	0.2945979	0.0096942	0.2994022	0.0000001	0.3132620	0.6138033	0.9142801	0.8495608	0.9422573	0.0000000	0.7898210	0.0005128	0.6294212	0.1900987	0.8496815	0.2918076	0.3548900	0.7104146	0.0000362	0.0267624	0.6235686	0.3088459	0.8344312	0.1431539	0.6060448
0.8186260	0.5907361	1.0000000	0.8694107	0.1777176	0.9609469	0.1009800	1.0000000	0.0337960	0.6481839	1.0000000	0.3317160	1.0000000	1.0000000	0.1111583	0.7623976	0.6100241	0.0483275	0.1541439	0.1673725	1.0000000	0.3840992	0.0251049	0.5400639	0.8862784	0.4786670	0.0095215	0.3695118	0.0640366	0.4939610	0.5935731	0.7060294	0.6988902	0.9409593	0.0335608	0.8054688	0.1421200	0.7803412	0.3981151	0.9184799	0.3854983	0.3139081	0.6094926	0.0047377	0.1117230	0.6190417	0.2931757	0.7507340	0.1793952	0.5582909
0.9088180	0.8921402	1.0000000	0.1900148	0.1256903	0.9805171	0.1009800	1.0000000	0.0000000	0.7242044	0.8005072	0.0719033	0.8952316	1.0000000	0.0012692	0.7528239	1.0000000	0.0335909	0.2874667	0.2149945	1.0000000	0.3071631	0.0127157	0.9410610	1.0000000	0.2874311	0.0107452	0.3105040	0.0135520	0.6177340	0.5323418	0.7209835	0.6012596	0.9550331	0.0335608	0.9632380	0.1420203	0.8865903	0.1678638	0.9145667	0.3292238	0.2777749	0.5335345	0.1935423	0.1113257	0.6409902	0.2718017	0.6912765	0.1860303	0.4410496
1.0000000	0.7758706	1.0000000	0.8492731	0.0799322	0.9924602	0.1023434	1.0000000	0.0000019	0.8890165	1.0000000	0.3001711	1.0000000	1.0000000	0.2895174	0.7950312	1.0000000	0.0965425	0.2834804	0.2116001	0.8689104	0.5663883	0.0192622	1.0000000	0.7183560	0.1795383	0.0959145	0.2994022	0.0000002	0.3635409	0.3934085	0.8455576	0.6797984	0.9367406	0.0000001	0.9586010	0.1419629	0.5873057	0.4942726	0.7930386	0.3381055	0.4185210	0.6367692	0.0022815	0.0006318	0.6110226	0.4597429	0.8832824	0.1587229	0.6090954
1.0000000	0.7476034	0.9241439	0.5019299	0.0908985	0.9805170	0.0034927	1.0000000	0.0000000	0.9520576	1.0000000	0.2923956	0.6753743	0.8637567	0.2157158	0.7811046	1.0000000	0.0335909	0.2580480	0.1898647	1.0000000	0.4363465	0.0257385	1.0000000	1.0000000	0.1526280	0.0116592	0.2505744	0.0640366	0.5306715	0.6126735	0.8698984	0.7365074	0.8636877	0.0335608	0.6820504	0.0009423	0.6040672	0.4095002	0.9616431	0.3381055	0.3085150	0.7227379	0.2665354	0.1110541	0.6110226	0.4123306	0.7674707	0.1143787	0.4404755
1.0000000	0.5188731	0.8289575	0.7560104	0.0908985	0.9961868	0.1009800	1.0000000	0.0000000	0.7104945	0.8993401	0.3270898	0.7376125	1.0000000	0.3254710	0.7770445	1.0000000	0.0335909	0.2683723	0.3529213	1.0000000	0.3100764	0.0358797	0.7830412	1.0000000	0.2359874	0.0082114	0.2994022	0.0000002	0.6062281	0.1638288	0.6327369	0.8551721	0.9388532	0.0335608	0.9329654	0.1419477	0.4125683	0.4163176	0.4383412	0.3381055	0.3085150	0.6367692	0.0289328	0.1110541	0.7518992	0.4123306	0.6057039	0.1697588	0.6214879
0.8590842	0.8546183	0.8770602	0.3941528	0.1517132	0.9955917	0.0024340	1.0000000	0.1067527	1.0000000	0.7801915	0.0000000	0.5904661	1.0000000	0.0000494	0.6734059	1.0000000	0.0335909	0.1567008	0.1025316	0.7954533	0.2331495	0.0430257	1.0000000	1.0000000	0.3991731	0.0057319	0.3191703	0.0640368	0.6580203	0.4611108	0.9535198	0.8158942	0.9567104	0.0335611	0.9942241	0.0009918	0.6676154	0.0876074	0.6196728	0.3738197	0.4251121	0.6368262	0.0000000	0.0386178	0.5564582	0.4902471	0.6590097	0.2527383	0.6953535
0.9644593	0.6192396	0.9463219	0.9033965	0.1027881	0.9679484	0.1009800	0.7480200	0.2522176	0.9698537	1.0000000	0.4186086	0.5973368	0.8563128	0.0014137	0.6568194	0.6790249	0.0526634	0.1577188	0.2205382	1.0000000	0.4428400	0.3309450	1.0000000	0.8626433	0.3244796	0.0248714	0.2573120	0.0000007	0.6360257	0.6000853	0.8355267	0.7260447	0.8636879	0.0000004	0.9940757	0.1420830	0.6898757	0.4899245	0.7245117	0.3464577	0.2616177	0.6400916	0.0000000	0.1111481	0.5983050	0.2550163	0.4537964	0.2320513	0.7074093
0.6628006	0.9400218	0.8781210	0.4990317	0.3346686	0.9849101	0.0058682	1.0000000	0.0000000	0.9341021	0.9961777	0.0318767	0.8933791	0.8309720	0.0276364	0.7381486	0.7131085	0.0335909	0.1399887	0.4369546	0.7983999	0.6723496	0.4650880	0.9547851	1.0000000	0.6834675	0.1010474	0.4089726	0.0640367	0.5481673	0.5802776	0.3726059	0.7178601	0.9364405	0.0335609	0.9959153	0.1419993	0.6125055	0.5942649	0.7806744	0.3315630	0.3735006	0.2117206	0.0008142	0.1130074	0.6071394	0.4889630	0.7057207	0.1967377	0.6145008
1.0000000	0.6745835	1.0000000	0.2707872	0.0908985	0.9966641	0.0286729	0.9491196	0.0055745	1.0000000	0.8382372	0.1050924	0.9456370	0.6072961	0.3375460	0.7109877	1.0000000	0.0555427	0.4368246	0.4292343	0.3691329	0.1266732	0.2234426	1.0000000	0.8484942	0.2945979	0.0815475	0.2183672	0.0640367	0.4338111	0.4308585	0.3866149	0.6520096	0.8504367	0.0332442	0.8804573	0.0006444	0.2327452	0.3057313	0.5834897	0.3231070	0.7075527	0.6367692	0.0221006	0.1110541	0.6110226	0.7402782	0.7778017	0.2184010	0.6681777
