YBR182C	YOR140W	YGR044C	YGL254W	YCR018C	YLR131C	YPL038W	YCL067C	YIR017C	YJL056C	YNL103W	YLR013W	YOL067C	YCL066W	YKL185W	YIL101C	YMR019W	YJL110C	YPL177C	YJR147W	YMR021C	YGR249W	YDR421W	YKL043W	YOL089C	YMR017W	YPL176C	YDR371W	YDL071C	YDR370C	YPR107C	YNL336W	YBL074C	YNL327W	YDR525WA	YDR381CA	YDR351W	YLL033W	YGR271W	YDR380W	YOR276W	YNR049C	YDL060W	YDR416W	YGL097W	YLR394W	YLR389C	YEL070W	YER087CA	YHR193C
0.9952997	0.2176765	0.0194761	0.3220452	0.0043599	1.0000000	1.0000000	0.2274695	0.0838532	0.8063981	1.0000000	0.8519975	1.0000000	0.2713705	0.0015618	0.7710651	0.1238198	1.0000000	0.3106547	0.6704047	1.0000000	0.5018788	1.0000000	0.9223481	1.0000000	0.6248974	0.0126905	0.6064189	0.1696533	0.1465048	0.4478388	0.8386592	0.7561525	0.9383441	0.0721446	0.3642668	0.0663079	0.5239243	0.3952964	0.2562330	0.5307430	0.1217763	0.5120203	0.9118343	0.9336451	0.9588569	0.9838802	0.5943342	0.5076199	0.2326284
0.9923407	0.6136868	0.7734964	0.0722748	0.5286371	1.0000000	0.8569142	0.0027528	0.0938742	1.0000000	0.9502163	0.8969119	1.0000000	0.5574287	0.1936919	0.5044612	0.2458975	1.0000000	0.1531856	0.4488632	1.0000000	0.6854955	0.7178058	0.8258232	1.0000000	0.7586498	0.0222140	0.8274403	0.9312110	0.0826946	0.3446732	0.6874169	0.9493596	0.9383441	0.2000819	0.6573931	0.0664714	0.2953679	0.5701342	0.4747106	0.4373789	0.1232528	0.5087908	0.9891229	0.9482270	0.9994273	0.9799861	0.4922923	0.5076193	0.5478390
0.9295968	0.1766561	0.4238719	0.4073621	0.2574500	0.5701153	1.0000000	0.2254346	0.0163437	1.0000000	1.0000000	1.0000000	1.0000000	0.1947533	0.0933395	0.8661428	0.1505171	0.8453097	0.2545215	0.6532864	1.0000000	0.6866168	1.0000000	1.0000000	1.0000000	0.3191596	0.0134892	0.8065648	0.2259696	0.0983653	0.3440766	0.4774432	0.6514993	0.8975241	0.0694488	0.4119269	0.0279113	0.4459731	0.2906158	0.3370829	0.6306802	0.1217763	0.5386681	0.9681779	0.9747174	0.9990519	0.9393328	0.6108643	0.4045548	0.1916084
0.9127898	0.3986788	0.3245566	0.2035225	0.1923890	1.0000000	1.0000000	0.0257700	0.0215712	1.0000000	0.8956931	0.8996576	1.0000000	0.2548004	0.2280436	0.4135393	0.5384063	1.0000000	0.2496919	0.4145355	1.0000000	0.7812638	0.8623279	0.6125315	1.0000000	0.3920517	0.0277859	0.9300450	0.9740035	0.0871129	0.3053685	0.8091026	0.7963622	0.9586033	0.3808777	0.5596029	0.0715150	0.4346169	0.5816378	0.2795340	0.2199647	0.1108047	0.7895828	0.9118341	0.4365975	0.9949453	0.9909351	0.5467454	0.5076193	0.0667699
0.9978318	0.6422588	0.1677972	0.0961875	0.0856933	0.7531389	1.0000000	0.1803030	0.1464086	0.7671791	0.5960533	1.0000000	0.9885291	0.1893045	0.1572427	0.9946250	0.4713785	1.0000000	0.0454783	0.5997584	0.7021005	0.5029250	0.3787168	1.0000000	0.4303150	0.5336938	0.0099938	0.4761492	0.3168959	0.1459363	0.4470312	0.7561965	0.5617624	0.9333554	0.1364668	0.4077729	0.0661691	0.5883774	0.5582139	0.4696116	0.5993090	0.1323418	0.5147739	0.9118341	0.8947711	0.9994623	0.9442612	0.0318318	0.3771947	0.3511380
0.9587559	0.6466611	0.7002529	0.4794974	0.5194164	1.0000000	0.8576543	0.0017875	0.0197551	1.0000000	1.0000000	0.8749658	1.0000000	0.1555023	0.0018322	0.6609706	0.2514504	1.0000000	0.3611430	0.6620617	1.0000000	0.5249079	1.0000000	0.9124513	0.8601859	0.5878036	0.0076356	0.5230275	0.0000000	0.1372920	0.4323780	0.8279326	0.7363848	0.9485997	0.1602072	0.4796573	0.0684406	0.5228672	0.5860349	0.3253679	0.5480650	0.0968287	0.5194490	0.9852592	0.8289340	0.9587549	0.9416067	0.6966630	0.5076193	0.2610408
0.9521589	0.1197441	0.0241895	0.0218808	0.0059247	1.0000000	1.0000000	0.2187779	0.0838532	1.0000000	1.0000000	1.0000000	0.9986254	0.3024908	0.0018879	0.9425444	0.3560998	0.8830368	0.2908936	0.4454245	0.9202686	0.8066584	0.6297903	1.0000000	1.0000000	0.2948414	0.0137679	0.9080521	0.0000000	0.0130162	0.2962061	0.8225573	0.8022831	0.9706760	0.0582144	0.7216658	0.0688529	0.5239243	0.0906675	0.5319036	0.7405127	0.1223290	0.4972221	0.9032562	0.6642689	0.9990762	0.9774693	0.6158713	0.5076199	0.0913747
0.9975669	0.5602236	0.0287547	0.1107568	0.2391234	1.0000000	0.7799906	0.1930518	0.0285463	0.9300759	1.0000000	0.6440043	0.8462502	0.4210311	0.0015456	0.8977053	0.1455643	1.0000000	0.1584950	0.7831903	0.8455530	0.3692142	0.6914430	0.9860060	1.0000000	0.3834690	0.0058262	0.1816695	0.1748596	0.2385410	0.5324877	0.6810909	0.8833649	0.9570496	0.1260925	0.6764090	0.0661836	0.5938328	0.4128060	0.4910437	0.6142476	0.1656325	0.5178487	0.9842101	0.4110117	0.9993184	0.9818627	0.5470219	0.5885668	0.7839812
0.9278494	0.1047243	0.1325249	0.9697109	0.0628431	0.6496305	0.3404140	0.2248552	0.1541348	0.7973685	0.9903812	1.0000000	1.0000000	0.2262252	0.0021073	0.7334167	0.1782568	1.0000000	0.4528657	0.8128736	1.0000000	0.2437852	0.8353051	1.0000000	0.9337212	0.5983062	0.0138878	0.3151850	0.0000000	0.4552866	0.6923214	0.8033240	0.7949690	0.9337332	0.1270078	0.4439871	0.0704547	0.4278892	0.4174823	0.4096739	0.5979915	0.1077010	0.4358099	0.9118341	0.9469519	0.9993005	0.9391874	0.6219098	0.3733783	0.8282403
0.9283792	0.3388353	0.7654466	0.4932183	0.4409057	0.4897611	1.0000000	0.0011441	0.0154484	0.9708920	1.0000000	1.0000000	1.0000000	0.2750399	0.0366732	0.7664278	0.2503500	1.0000000	0.0805384	0.9428104	0.9435407	0.6144268	0.8426794	0.9857114	0.9453439	0.5376059	0.0118793	0.7556825	0.0021815	0.0514981	0.3087848	0.8150073	0.3416609	0.8825893	0.1644043	0.5712538	0.0704184	0.3681878	0.5179951	0.2866473	0.6491527	0.1122467	0.4364256	0.9879808	0.9743841	0.9994981	0.9638891	0.4563324	0.2119745	0.4682573
