YKL020C	YCR096C	YCR040W	YPR199C	YHR006W	YJL056C	YCL066W	YLR013W	YCL067C	YPL248C	YCR041W	YDR008C	YCR107W	YNL339C	YDR103W	YBR040W	YDR007W	YNL105W	YCR039C	YCL065W	YKL209C	YLR080W	YML065W	YMR135WA	YLR397C	YJR161C	YKL178C	YLR374C	YPL187W	YLR082C	YGR296W	YBL109W	YBL112C	YMR086CA	YGR103W	YJR044C	YEL057C	MEL1	YCR083W	YMR087W	YDR210WD	YJL055W	YNL337W	YDR006C	YML048WA	YGR173W	YFL002WA	YHR091C	YGL089C	YAL049C
0.9864774	0.0104431	0.7097095	1.0246629	0.9497220	1.1243919	0.4533476	0.9892750	0.2227832	1.0224602	0.4580507	0.9787502	0.9168980	0.2769057	0.9187246	0.0141614	0.9811856	1.0020692	0.9041909	0.8864952	0.4871138	0.6578842	0.7721759	0.0664268	0.5836220	0.7853845	0.9879102	0.0232427	0.2955886	0.9116048	0.2656153	0.5735014	0.0538112	0.0749377	0.5140243	0.5007087	0.6697262	0.0695499	0.7276454	0.2306217	0.4143669	0.0994151	0.3936012	0.9469765	0.7589509	0.0423998	0.6358795	0.0822264	0.7081439	0.8096989
0.9452728	0.0094150	0.6581320	1.0923834	1.0053515	1.0698473	0.4227142	1.0432103	0.2140699	1.0385336	0.4330673	1.1020620	0.9596053	0.3205895	0.9320398	0.0149661	0.8574810	0.9910101	0.7918636	0.8755790	0.4443928	0.7015563	0.6968721	0.0625349	0.6110896	0.8419600	1.0373436	0.0204741	0.3578858	0.9648149	0.3932017	0.2649373	0.0330253	0.0355387	0.4971753	0.3412612	0.6713179	0.0668514	0.7288008	0.2378652	0.4472223	0.0879798	0.4589595	0.9554101	0.8199390	0.0506361	0.7218240	0.0629367	0.7281889	0.9208710
1.0333540	0.0115389	0.6850679	1.0103842	0.9856091	1.0387470	0.4400825	0.9303702	0.1915145	0.9594094	0.4213031	0.9753539	0.9247793	0.2851640	0.9403467	0.0188810	0.9989547	0.9829352	0.8643447	0.9845047	0.4899941	0.6471379	0.8131722	0.0571950	0.7257917	0.9241745	1.0059749	0.0218166	0.2538280	0.8695705	0.4538507	0.5517280	0.0313314	0.0333804	0.4970255	0.5330036	0.6109853	0.0543477	0.6888821	0.2941554	0.4362749	0.1061277	0.4319163	0.9454816	0.8495179	0.0670995	0.7533535	0.0914521	0.7225548	0.8146323
0.9347809	0.0166577	0.6295849	1.1952498	0.9916187	0.9710413	0.4199857	1.0722440	0.2247664	1.0174970	0.3990832	1.0744261	0.9702341	0.2476972	0.8756220	0.0162645	0.9477927	1.0073889	0.8420222	0.9328149	0.4351533	0.6152943	0.7697191	0.0680007	0.6534053	0.8566973	1.0397726	0.0265209	0.3316291	0.9551540	0.5010515	0.5297359	0.0321173	0.0252936	0.5974970	0.4875027	0.6046044	0.1140464	0.6629360	0.3027022	0.4555218	0.1162302	0.4083368	0.9340017	0.7818982	0.0407408	0.6779413	0.1010116	0.7484723	0.7872081
1.0389600	0.0205017	0.7055899	0.9589484	1.0342522	1.0955088	0.3500973	0.9898051	0.2182110	0.9728906	0.4520394	1.0742720	0.9168781	0.3338664	0.7584178	0.0156792	0.9578268	0.9787258	0.8153614	0.9547124	0.4083710	0.5913026	0.6865747	0.0711584	0.6243001	0.8295203	0.8895935	0.0194970	0.3693102	0.8880416	0.3831047	0.5156624	0.0573244	0.0569775	0.3332025	0.5412983	0.5563948	0.0967682	0.6654475	0.2420138	0.4150953	0.1254517	0.4824922	0.8891654	0.7947679	0.0393221	0.7090612	0.0899907	0.7400796	0.7666744
1.0772921	0.0113835	0.6116114	0.9471638	0.9841865	0.9487236	0.4117893	1.0231754	0.1794541	0.9867185	0.4410993	1.0677438	0.9143360	0.3159939	0.8443724	0.0160454	0.9127074	0.9494208	0.8359327	0.9422327	0.4381006	0.7683388	0.6409267	0.0531195	0.5958073	0.8549217	0.9356157	0.0085230	0.2692237	0.9889996	0.4334707	0.5175951	0.0343037	0.0428135	0.4803896	0.2090678	0.7026083	0.0876625	0.7610689	0.2337896	0.4323319	0.0990553	0.4357699	0.9520737	0.8632409	0.0392818	0.6741103	0.0860894	0.6932015	0.8548139
1.0025945	0.0136567	0.7586344	0.9839550	0.9701479	1.0090849	0.4850860	0.8730321	0.2020869	1.0821118	0.4607440	1.0393781	0.9526311	0.3003890	0.8493554	0.0188690	1.0042569	1.0692513	0.8062740	0.9460888	0.4304352	0.7403784	0.7978418	0.0894944	0.7031270	0.8084796	1.0225250	0.0305409	0.3008275	0.9906162	0.4135311	0.5390531	0.0423294	0.0540356	0.5311736	0.4753930	0.3081541	0.0835884	0.7257967	0.2376161	0.4093765	0.0920741	0.3956511	0.8393652	0.7868170	0.0546466	0.7487162	0.0845895	0.7140597	0.7392863
0.9795724	0.0154336	0.7396137	1.0165487	0.9890040	1.0886749	0.4897746	1.0474370	0.2485951	1.0235047	0.4143996	0.9570958	0.8100314	0.3387853	0.8411476	0.0232043	0.8895217	1.0429230	0.8092256	0.9452231	0.3906914	0.6046322	0.7101198	0.0879979	0.6846642	0.8566999	1.0191959	0.0144855	0.3449808	0.9809194	0.4458489	0.5385520	0.0560890	0.0676264	0.5678979	0.4546874	0.6404820	0.0303498	0.6855482	0.2587912	0.4421472	0.1179317	0.3746669	0.8953916	0.9028091	0.0409641	0.6540927	0.0773882	0.7530741	0.7530373
0.9417087	0.0119040	0.7138858	0.9359108	0.9999769	0.9436168	0.3694806	0.9847241	0.1806110	1.0616060	0.4635288	1.0477663	0.8853133	0.2484744	0.9049740	0.0264128	0.9398396	1.0309764	0.8701240	0.9352922	0.4573998	0.6650749	0.7607013	0.0637854	0.6245778	0.9115929	1.0366872	0.0199684	0.2952357	0.9479383	0.4284943	0.5519952	0.0333919	0.0507791	0.4696301	0.4952288	0.7012249	0.0787236	0.3399186	0.2548702	0.5479173	0.0796650	0.4977347	0.9554543	0.8503788	0.0408974	0.6987843	0.0771232	0.7445722	0.7293701
1.0090008	0.0194336	0.6423825	0.9504263	1.0488137	1.0083252	0.4210798	0.9855938	0.1800458	0.9888214	0.4179722	1.0854905	0.9311128	0.3194244	0.8967203	0.0202146	0.8896647	0.9964295	0.8639155	0.9551181	0.4774893	0.6570995	0.5789287	0.0649354	0.6855470	0.8817393	0.9548404	0.0195200	0.3319417	1.0179440	0.3837712	0.5324392	0.0370291	0.0591046	0.5288882	0.4606539	0.6842386	0.0757209	0.6869483	0.1479719	0.4892886	0.1208830	0.4122893	0.8700012	0.8007473	0.0508807	0.7182257	0.0686208	0.6834393	0.7565304
