YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
0.8799291	0.3465776	1.0640247	0.2676611	0.6033810	0.8172754	0.4113665	0.0614878	1.0414948	1.0101789	0.8349877	1.0165514	1.0522095	1.0143907	0.1548209	1.0791448	0.9617845	1.1023317	1.0774828	0.8312355	0.5044101	0.9197595	0.9101357	0.9341058	0.3993936	0.9772975	0.8395822	0.3165642	0.1630364	0.0948733	0.3534092	0.7444790	0.2347903	0.9712741	0.5205563	0.9439725	0.7748237	0.2939822	1.0314904	0.8586811	0.9658748	0.9794297	1.0598505	0.4716505	0.5551912	0.9537655	0.4313607	0.5250467	0.1976432	0.7061628
0.9859449	0.2952813	0.9241811	0.2248519	0.5288153	0.9142787	0.4764358	0.0870871	1.0062071	0.9967798	0.8168985	1.0434536	0.9583479	1.0565174	0.1245816	0.9280824	0.9702512	1.0338048	1.0079202	0.7528310	0.5857301	0.9663488	1.0694150	0.8801847	0.4778552	1.0413314	0.8757537	0.4041190	0.1401628	0.0996116	0.8167093	0.3479864	0.2195185	0.9152981	0.5573691	1.0299236	0.8052111	0.2908671	0.8974812	0.6367787	0.9881653	1.0207945	0.9777056	0.4272307	0.5189767	1.0546868	0.4673787	0.5192903	0.1899969	0.7011510
1.0989311	0.3070460	1.0006269	0.2797173	0.5858355	0.9573135	0.5118102	0.0908488	1.0986025	1.0831155	0.8028719	0.9154789	0.9078597	1.0301814	0.1362159	0.9572833	1.0358223	0.9873040	1.0287894	0.7605191	0.5387078	0.9695220	1.0287465	1.0088668	0.4583191	0.9779154	0.7736473	0.2704983	0.1166597	0.0853038	0.6738115	0.8239532	0.1853332	0.9875168	0.4370314	0.9378859	0.8273005	0.2215983	0.8580075	0.6671520	1.0199857	0.9892580	0.9871619	0.4354841	0.5508627	0.9625347	0.5453074	0.4842540	0.2010562	0.6466341
1.1095321	0.2149942	0.9975368	0.3492932	0.5404678	0.8833583	0.4708137	0.0888802	0.9129688	0.8944699	0.7698961	0.9886046	1.0698778	1.1068041	0.1304546	0.9484470	1.1527741	1.0001681	1.0081233	0.7737751	0.5108250	0.9788402	1.0485446	0.8843120	0.4755322	0.8853765	0.7294919	0.3874507	0.1277083	0.0638778	0.8299730	0.6655523	0.2594111	0.4571764	0.4684715	0.9703565	0.8090162	0.2768274	0.9442866	0.7620767	1.1162400	0.9472554	1.0052759	0.4349855	0.4936049	0.9245500	0.3593758	0.6001475	0.1434192	0.4804826
1.0462747	0.3224536	0.9110180	0.2441943	0.6124141	0.8913913	0.5426820	0.0764635	0.9346387	1.0435329	0.7542959	0.9926293	0.9529628	0.9122133	0.2133774	0.9043004	0.9700835	1.1245366	0.8912917	0.7736070	0.5714068	0.8667090	1.0769521	0.9739870	0.4668015	1.0678849	0.8999429	0.3618976	0.1185291	0.1033608	0.7926928	0.7571369	0.2377675	0.9381700	0.2329402	0.9853411	0.8516094	0.2786208	0.8778286	0.7239149	1.0773907	0.8933404	1.0157094	0.4002544	0.5122967	1.0753931	0.5844063	0.5471302	0.1460939	0.6732288
1.0008753	0.3109696	1.0200421	0.2551669	0.4451833	0.9848634	0.4987016	0.0724446	1.0267393	0.8814247	0.9078761	1.1337248	1.0143528	0.8791085	0.0843247	0.9038956	0.9213347	0.9941008	0.9685878	0.7747546	0.5366415	1.0813687	0.9597519	0.8955967	0.5237525	1.0313894	0.7279411	0.3065718	0.1377412	0.1142892	0.7777763	0.7563536	0.1896418	0.9880061	0.4850500	0.4960955	0.8510274	0.2378079	0.9151122	0.9093894	1.0471454	0.8784157	1.0166430	0.3931074	0.5012919	1.1300513	0.4568595	0.4632640	0.1219258	0.5455549
0.9755789	0.2987372	0.8892318	0.2315687	0.5187265	0.8469580	0.4326252	0.0763073	1.0767230	1.0235323	0.7684300	1.0703170	0.9490840	1.1021866	0.1301465	0.9738034	1.0315428	1.0307852	1.0608238	0.7876233	0.6013275	0.9622566	0.9381709	0.9335642	0.4937345	0.9534143	0.7962046	0.4035736	0.1710044	0.1256634	0.8849171	0.5561426	0.2149335	0.9734596	0.5037969	1.0318886	0.4234358	0.3215032	0.9326827	0.7705436	1.0063272	0.8579448	1.0707686	0.4233223	0.5306994	0.9595194	0.4899394	0.5021950	0.1472171	0.6617093
0.9761276	0.2756838	0.9745285	0.2313587	0.4966488	0.7877750	0.5347693	0.0918126	1.0726868	1.0675064	0.8023562	0.9092201	1.0260233	0.9970613	0.1333626	0.8635399	1.0209271	1.0441550	0.9977544	0.8530699	0.6518798	1.0301509	1.1385613	0.9715298	0.5048674	0.9246832	0.7103575	0.3191490	0.1095238	0.1173258	0.7292405	0.7423050	0.2127607	0.9638386	0.5191347	0.9525480	0.8149660	0.1338262	0.8798746	0.8101606	0.8503259	0.8461537	1.0546052	0.4362059	0.5242692	1.0258128	0.4440494	0.5200788	0.2007010	0.5585601
1.0905001	0.2894985	1.0784742	0.2529823	0.6016537	0.9334119	0.4416951	0.0611648	1.0863514	1.0352255	0.8212135	0.9816511	1.0339332	0.8456306	0.1277571	0.8678985	0.9608016	0.9741239	0.9955432	0.8135848	0.6091770	0.9899692	1.0776486	1.0088430	0.4467616	1.0995750	0.7731999	0.3129944	0.1418864	0.1138365	0.7880121	0.7466840	0.2456536	0.9595411	0.4638211	0.9977728	0.8665476	0.2859420	0.4276306	0.7764515	1.0120145	1.0169173	1.0541495	0.4902788	0.4735755	0.9667626	0.4108245	0.5418346	0.2059881	0.6908141
0.9412551	0.3028635	0.9827052	0.2199077	0.5302625	0.8757838	0.5034560	0.0922870	1.0296245	1.0028019	0.7377063	1.0327015	1.1105532	0.9113451	0.1336924	0.9486836	0.9470448	1.0310486	0.9680077	0.7524654	0.6055479	0.9863279	1.0645594	1.0538849	0.4791322	1.0471782	0.7910121	0.3627607	0.1325245	0.0814358	0.6943518	0.7276399	0.2631070	0.9745565	0.4999742	1.0032748	0.8488900	0.2533391	0.9046459	0.4022793	0.9342032	1.0081227	1.0603330	0.4374953	0.4937473	0.9558608	0.4785732	0.4907401	0.1980792	0.6224071
1.0256356	0.2999089	0.9606461	0.2268114	0.5608020	0.8592159	0.5124786	0.0993276	0.9596707	0.9542166	0.8368745	1.0543459	1.0655891	1.0688027	0.1287374	0.9369556	0.9415615	0.9839456	1.0253621	0.7528620	0.6012014	1.0368714	1.1591929	1.0183678	0.4627632	1.0173956	0.6922703	0.2883953	0.1489282	0.0858110	0.8369042	0.7462231	0.2083027	0.8967568	0.5081250	0.9153441	0.7704060	0.3002934	0.8570344	0.7425911	0.4618425	0.8736188	1.0047347	0.5111243	0.5425959	1.0704401	0.4535370	0.5780595	0.1575043	0.6853197
1.0150256	0.2776792	1.0096713	0.2382669	0.5185039	0.8409872	0.4233716	0.0982600	0.9873137	0.9966018	0.8320742	1.0039115	1.0354202	1.1366512	0.1419144	0.9673795	1.0253766	1.0205794	0.9644279	0.8995155	0.5974648	1.0154646	1.0595983	0.9140046	0.4718913	1.0077695	0.7684550	0.3516022	0.1320324	0.0835343	0.8725489	0.6899306	0.2014019	0.9278827	0.4913784	1.1102390	0.8699448	0.2847032	0.8493848	0.8613148	0.9814861	0.4008352	0.9817204	0.5089348	0.5180326	0.9568046	0.4478867	0.5552516	0.1396543	0.5475829
