YNL216W	YCL067C	YLR013W	YJL089W	YMR280C	YGL035C	YCR040W	YHR006W	YLR098C	YCR097W	YPL248C	YPR199C	YOR032C	YJL056C	YOR140W	YJL110C	YFL021W	YOL089C	YDR421W	YML099C	YKR099W	YGL209W	YLR131C	YKL109W	YKL185W	YDR024W	YHR015W	YEL074W	YDR078C	YPR020W	YKR097W	YJL077WB	YHR195W	YDL184C	YLL065W	YDR100W	YNL054WB	YBR093C	YOR120W	YBL001C	YNL142W	YFL059W	YNL296W	YGR296W	YNL038W	YMR283C	YCR083W	YBR266C	YDL149W	YKR040C
1.0609979	0.2614950	1.0284600	0.2327591	0.5424624	0.9156402	0.5490118	0.0987390	1.0531013	1.0205478	0.7969512	1.0259754	0.9964598	1.0686975	0.1645303	0.8953782	0.9902980	1.0448205	1.1096619	0.7369704	0.6178819	0.9568862	1.0664295	0.9753847	0.4875286	0.9265086	0.8359178	0.2977622	0.1526139	0.1037823	0.0000000	0.7584143	0.2544608	1.0177358	0.5169422	0.9347010	0.9327947	0.2761636	0.8817315	0.7395629	0.9399468	0.9376559	0.9461788	0.4191579	0.5222926	1.0225385	0.4297200	0.6740438	0.1554386	0.5387833
0.9474909	0.2847476	1.1087369	0.2553354	0.6404605	0.8913032	0.4555413	0.0935741	1.0474403	1.0800151	0.8291691	1.1541878	0.9271844	0.9236233	0.1468540	0.9785205	0.9510507	1.0406989	1.0626665	0.7729647	0.5912858	1.0709432	1.0578366	1.0222518	0.3903774	1.0650742	0.8194162	0.2897247	0.1633288	0.1613130	0.7678007	0.0000000	0.1575927	1.0032567	0.5310381	1.0506158	0.8060021	0.2862436	0.9357248	0.7764861	0.9716031	0.9300750	0.9611435	0.4300102	0.5342006	1.0454219	0.4154321	0.5102566	0.1824203	0.6855642
0.9840583	0.2336260	1.0674100	0.2435453	0.5284623	1.0203000	0.4716628	0.0676475	1.0223977	1.0277895	0.7573452	0.9803774	1.0385472	0.9991547	0.1099485	0.9351068	1.0219072	0.9819365	0.9883003	0.8264895	0.5595519	1.0580470	1.0572519	0.9932795	0.4614515	1.0489471	0.8210570	0.3491908	0.1263925	0.0804857	0.7894923	0.6793651	0.0000000	0.9871637	0.5298326	1.0416659	0.9560414	0.2561766	0.7258632	0.7639551	1.0749863	0.9018640	1.0746565	0.4897168	0.4151180	1.0179226	0.4322757	0.5080122	0.1728606	0.6423771
0.9734689	0.2881474	1.0260472	0.2558476	0.5391793	0.9126555	0.5005186	0.1017111	0.9960987	1.1020757	0.7428124	1.0579277	0.9656874	0.9211732	0.1507169	0.8903724	0.9336591	0.9835552	1.0557292	0.7506779	0.5092814	1.0330827	0.9954474	0.9721781	0.5124819	0.9903020	0.7744966	0.3001153	0.1473090	0.1100356	0.7405408	0.6820892	0.1809835	0.0005832	0.5346639	1.1376749	0.7654407	0.2623191	0.8273404	0.8196488	1.0066571	0.9150044	0.9822858	0.4688603	0.5449378	1.0259499	0.4411091	0.5379915	0.2212436	0.6327315
1.0007541	0.2453474	1.0979982	0.2275026	0.4666307	0.8691828	0.4498829	0.0725911	0.9536726	0.9977052	0.8022663	0.9827458	1.0875452	1.0951557	0.1442087	0.9500214	0.8825734	1.0656882	1.0766630	0.7859613	0.5988626	0.9334983	1.0977887	0.9667238	0.4332263	1.0384188	0.7213248	0.3150084	0.1413718	0.0800160	0.9542027	0.7432107	0.1818522	1.0251705	0.0000000	1.0718224	0.9219382	0.2970547	0.9986330	0.7067233	1.0245205	0.9303416	0.9383421	0.3814445	0.5194687	0.9888434	0.4556539	0.4580419	0.1736563	0.6399968
0.9275331	0.2545446	0.9149919	0.2423099	0.5260346	0.9308427	0.4218324	0.1245444	0.8747252	1.0168300	0.8061831	1.1239604	0.9618739	1.0288621	0.1491975	0.9301756	0.9421818	1.0276676	1.0156563	0.7816774	0.5723766	0.9427783	0.9192711	0.9778053	0.4824440	1.0255216	0.6824130	0.3103661	0.1205389	0.1139674	0.7334093	0.7679005	0.1848423	0.9684215	0.5052995	0.0000000	0.8168091	0.3749298	0.9343459	0.9020299	1.0194275	0.8155654	0.9365354	0.4583980	0.4929017	0.9662861	0.4791073	0.4410127	0.1728068	0.5763138
1.0080443	0.2472076	1.0280047	0.2460231	0.4918693	1.0053049	0.4946425	0.0761009	0.9788602	1.0844539	0.8477209	1.0445882	0.9189190	0.9235180	0.1274970	0.9107815	0.8825366	1.0368771	1.1421336	0.9087076	0.4548026	1.0375771	1.1121581	0.8918659	0.4702961	0.9678346	0.8381915	0.3868856	0.1556697	0.0895236	0.7700236	0.6972964	0.2040738	0.9995430	0.4815069	0.9490901	0.0000000	0.2488988	0.9172984	0.6497750	1.0258291	0.9681308	1.1432755	0.3909702	0.5073572	0.9451068	0.5301542	0.6139116	0.1501749	0.6237016
1.0276420	0.2040286	1.0025448	0.2704475	0.5189626	0.9798843	0.4328831	0.0564549	1.0192999	1.0252820	0.8305612	1.0122784	1.0952350	0.9302976	0.1212917	0.8060116	0.9463874	1.0350927	1.0377741	0.7332801	0.5051599	1.0489256	0.8583559	0.9623823	0.5002773	0.9526980	0.7164035	0.3563267	0.1291359	0.1288698	0.6776814	0.6473020	0.2161055	0.9665574	0.5086267	0.9658674	0.8440944	0.0000000	0.9188703	0.7950601	0.9228358	0.8668250	1.0481116	0.4479460	0.5406479	1.1373938	0.5059849	0.5942236	0.1888423	0.7227105
1.0580005	0.2392137	1.0799572	0.2857552	0.5382372	0.8922677	0.4508551	0.0607422	0.9919944	0.9524624	0.8081282	0.9470035	1.1703926	1.0326406	0.1412761	0.9079145	1.0397309	0.9065050	1.0629663	0.8123724	0.5932290	1.1094035	1.0531555	0.9337848	0.4074919	0.9690334	0.7749813	0.3149187	0.1161739	0.1258028	0.7799278	0.7054045	0.1772512	0.8189042	0.5329987	1.0346795	0.8123333	0.2826361	0.0000000	0.7704504	1.1000183	0.9279030	1.0032586	0.4828606	0.4672448	1.0224651	0.3102152	0.5660094	0.1548763	0.6657070
1.0457719	0.2806222	1.0526740	0.2587409	0.5285519	0.8717272	0.4541823	0.0731459	0.9651141	1.0419479	0.7277521	0.9985955	1.1509400	0.9773266	0.1568966	0.8419537	0.9782192	1.0072425	1.0653779	0.8068262	0.5654286	1.0439223	1.0435534	1.0251434	0.4184890	1.0795910	0.7050274	0.3674396	0.1131498	0.1043633	0.6990397	0.7164175	0.2653997	1.0014252	0.4691378	0.9803532	0.8567460	0.2658203	0.9243065	0.0000000	1.0959340	0.8412705	0.9488915	0.4727136	0.4884878	0.9322181	0.4242787	0.5730758	0.2076821	0.5094709
