YCR065W	YLR228C	YGL209W	YGL035C	YMR280C	YKL109W	YKL043W	YGR288W	YCL067C	YKL032C	YPL248C	YDR421W	YPL177C	YGR044C	YCR040W	YMR042W	YBR112C	YCL066W	YJL089W	YML099C	YMR019W	YER045C	YOR140W	YDL170W	YOL067C	YCR039C	YDR006C	YIR019C	YIL175W	YNR081W	YDR143C	YFR006W	YDR210WD	YPR020W	YPR187W	YOR303W	YMR250W	YGL230C	YHL049C	YLR037C	YKR102W	YIL166C	YAL064CA	YDR356W	YJR159W	YEL058W	YGL089C	YCR105W	YGR102C	YGL210W
1.0436876	0.7517745	0.9891017	0.2661525	0.9451209	1.0136136	0.0750075	0.7801166	1.0620133	0.9609309	0.9563407	1.0953413	1.0442921	0.7568246	0.9156674	0.9496962	0.1285838	0.7806604	1.0080258	1.0724313	0.0176087	0.9860444	0.8904944	0.9310414	1.0361000	0.4066463	0.0631278	0.2247541	0.7112132	1.0001665	0.5118779	0.9754936	0.3695532	0.3478927	1.0075518	0.3389378	0.5389790	0.7646731	0.2272677	0.5015266	0.1136720	1.0108778	0.1648349	0.7941850	0.0013233	0.9060787	0.1695921	0.8268700	0.8909945	0.7074184
0.9821989	0.8007638	1.1825560	0.2381542	0.9792185	1.1012588	0.0783703	0.6383396	0.9613786	1.0790447	0.9853281	1.1083302	1.0404997	0.7617150	0.9155272	1.0602951	0.1204901	0.8291264	0.8558203	1.0738244	0.0165326	1.0025234	0.7659817	0.9818638	1.0428894	0.4018817	0.0716525	0.1703041	0.7436710	0.9568300	0.9780851	0.4791830	0.3543174	0.4291230	0.8978472	0.3169128	0.5766057	0.7843528	0.2976265	0.6331485	0.0947641	1.0228952	0.1678571	0.7538346	0.0078246	0.8023737	0.1450833	0.8226754	0.9939568	0.8178177
1.0075033	0.8346429	1.0442670	0.2594396	0.9027687	0.8952427	0.0574096	0.7217991	1.0053690	1.0120023	0.9424291	1.1528431	1.0700203	0.6810484	0.8777381	1.0696630	0.1045429	0.7322332	0.8600387	1.0575294	0.0122377	0.9264988	0.8664489	0.9353841	0.9383106	0.4214886	0.0755216	0.2294679	0.7158725	0.9539865	0.9880450	0.9262733	0.1294812	0.3772175	0.9111485	0.3464871	0.5286259	0.8473583	0.2303988	0.5403582	0.1040141	0.9577598	0.1994523	0.7788224	0.0058374	0.9333515	0.1276601	0.8794637	0.9884283	0.7405277
1.1154000	0.8028830	0.9792159	0.2690379	0.9515660	0.9683527	0.0767416	0.6686240	1.0031203	1.0003319	0.9881287	1.0352603	1.0505610	0.6968659	0.8865135	1.1528602	0.1030617	0.8458212	0.9132361	1.1266726	0.0090695	0.9078675	0.8125603	0.9002291	1.0020381	0.3769742	0.0597986	0.1513475	0.6591518	1.0430822	1.0568889	1.0521308	0.3274406	0.1716664	0.9978941	0.3592329	0.5695022	0.6702256	0.3280079	0.5560131	0.0968969	1.0687052	0.1477382	0.7963960	0.0009034	0.8233002	0.1116808	0.8890810	0.9419921	0.6339106
1.0379838	0.8056977	0.9732837	0.2659803	0.9906711	1.0756672	0.0590904	0.6124477	1.0046447	1.0266304	0.9632234	0.8499800	1.1003192	0.6883689	0.9128655	0.9320935	0.1159824	0.8313443	0.9312395	1.0186648	0.0152419	0.9045086	0.8151458	0.9933909	0.9280078	0.3782949	0.0356081	0.2128011	0.7345286	0.9952852	0.9092837	1.1419589	0.3340993	0.3661878	0.4738243	0.3413983	0.6139682	0.7387886	0.3712161	0.6170621	0.0816453	0.9669362	0.1772640	0.7816999	0.0158743	0.8072899	0.1240021	0.8886457	0.9240206	0.8405428
1.1067579	0.9165521	0.9918072	0.2610704	0.9110950	1.0091001	0.0704207	0.6676528	1.0606276	0.9006333	1.0022203	1.0532477	0.9956437	0.7722010	0.8844015	1.0178357	0.0965083	0.7410868	1.0767786	0.9318235	0.0215941	1.0581141	0.8201362	1.0420088	1.0963944	0.3814356	0.0687864	0.1595912	0.7620806	0.9429595	0.9328437	1.0610352	0.4166846	0.4610857	0.8711628	0.1248653	0.6366824	0.8068725	0.1986864	0.5634132	0.0955857	0.9265692	0.1815436	0.7976470	0.0071786	0.8115494	0.1469968	0.9870488	1.0568296	0.6698281
1.0965094	0.8955054	1.0260080	0.1895564	0.9327401	1.0038403	0.0714396	0.7397575	0.9729700	1.0459838	0.9530504	0.9180402	1.0105586	0.6330134	0.9203710	1.0424369	0.1132765	0.7670579	0.9700301	1.0868669	0.0128298	0.9527261	0.8564543	1.0212440	0.9103200	0.3981128	0.0667807	0.2256355	0.7175442	0.9111608	0.9730826	1.0946086	0.3359934	0.4329321	0.9966444	0.3586102	0.2661982	0.7835734	0.2733432	0.6428648	0.1130988	1.0129119	0.1647372	0.7847429	0.0046789	0.8109536	0.1416667	0.8546256	0.8907388	0.7783410
1.0884458	0.7779986	0.9858125	0.2357383	0.8856626	1.1097345	0.0903684	0.6887019	0.9494806	1.0117515	0.9917191	1.0240772	0.9875519	0.7293088	0.9445349	0.9857606	0.1363354	0.7862259	1.0239879	1.0423458	0.0220479	0.9611818	0.7908782	1.1124731	0.9514491	0.3430415	0.0350669	0.1874095	0.6939184	1.0999406	1.0541992	1.0395238	0.3293542	0.4045136	0.9551453	0.3781196	0.5066698	0.3989361	0.3572881	0.5539088	0.0992773	1.0566207	0.1767801	0.8470088	0.0096151	0.8945365	0.1110967	0.8851150	1.0183082	0.7100584
0.9759111	0.8011146	0.9925161	0.2698479	0.9337026	0.8942606	0.0709822	0.6621981	1.0121440	1.0139053	0.9310777	1.0812969	1.0555186	0.6768938	0.8867862	1.0701318	0.1009009	0.8820495	1.0731549	1.1200242	0.0137069	0.9870743	0.7395496	1.0301067	0.9900867	0.4021020	0.0735358	0.2079247	0.6702671	1.0144174	0.9703466	1.1344796	0.2316762	0.3994021	0.8436701	0.4168355	0.5795674	0.8446986	0.1286703	0.5541254	0.1099168	0.9206373	0.1820597	0.6851101	0.0097236	0.8207264	0.1414882	0.8849905	1.0604976	0.8592004
1.0284011	0.7369022	0.9453879	0.2926866	0.8490935	1.0513272	0.0850396	0.7046967	1.0053325	1.0574358	1.0767684	1.0854742	0.8656426	0.6272741	0.8328434	1.0750076	0.1251452	0.7390222	0.9376988	1.1185682	0.0101017	1.0295649	0.8042996	1.0768298	0.9100608	0.4483069	0.0509152	0.1790233	0.8097040	1.0206938	0.9787616	1.0153363	0.2926255	0.3714642	0.9823695	0.4462388	0.5148212	0.8174896	0.3656507	0.3097907	0.1198007	0.9986454	0.1557850	0.7534375	0.0074142	0.7651349	0.1311980	0.8612167	1.0373367	0.6904650
