YPL075W	YDR310C	YLR098C	YCL067C	YCL066W	YDR421W	YLR013W	YGR044C	YCR018C	YCR097W	YDR146C	YOL089C	YGL035C	YJL110C	YDR123C	YOR140W	YKL109W	YCR040W	YMR280C	YOL108C	YLR131C	YKL185W	YBL103C	YGL254W	YMR070W	YGL140C	YIL099W	YGR238C	YMR027W	YCL041C	YHR135C	YGL077C	YMR272C	YGR260W	YBR093C	YDR278C	YNL130CA	YOR257W	YML125C	YNL182C	YER127W	YDL068W	YDR279W	YNL327W	YJL078C	YMR251WA	YBL112C	YNL269W	YKR042W	YEL070W
0.9683876	0.0164440	1.0288031	0.3125095	1.0049923	1.0006760	0.7408703	0.9788888	0.2610410	0.5284159	0.0769729	1.0359994	1.1078368	0.9997832	0.9378634	0.5874479	0.9566409	0.2745621	0.9981487	0.9839494	1.0911229	0.0941795	0.9453236	1.0098534	0.0738105	0.1472727	0.1058106	0.2565159	0.4317300	0.0334834	0.0438183	0.7954906	0.9711743	0.0130377	0.3076332	0.6769808	0.3517747	0.1163249	0.0395915	0.9977212	0.0594937	0.0950718	0.6865871	1.0356851	0.1360375	0.2200339	0.0893379	0.0470821	0.1771394	0.5077205
0.9802599	0.0325186	0.8729071	0.3326028	0.8891983	0.9894552	0.8007153	1.0730604	0.2547752	0.5182348	0.1051679	0.9582081	1.0693358	0.9997376	1.0279397	0.4655022	1.0925623	0.3464861	0.9818869	1.1287871	0.9799977	0.1102021	0.9209071	1.0922328	0.0946437	0.1379620	0.1871858	0.2968900	0.4130672	0.0308917	0.0693186	0.4640506	1.0209238	0.0176123	0.3044974	0.6546003	0.3980206	0.0987462	0.0426984	0.9618443	0.0831842	0.0983017	0.7779318	1.0546414	0.1156540	0.2562416	0.1014956	0.0257506	0.2227568	0.5701810
1.0554933	0.0271206	1.0923654	0.2969560	0.9342334	1.0936062	0.8819078	1.0021299	0.2073563	0.4869372	0.0536428	0.9832808	1.0515572	0.8945500	1.0106755	0.4174507	0.9551203	0.2649503	1.0379001	1.0085995	1.0672625	0.1334194	1.0907451	1.0180724	0.1108232	0.0992551	0.1580414	0.2936422	0.3426985	0.0247960	0.0390453	0.9012602	0.4986219	0.0127330	0.3592304	0.6071502	0.3363675	0.0598047	0.0286221	1.0421016	0.0423680	0.0766573	0.7189110	1.0338889	0.0838652	0.4718806	0.0962396	0.0365231	0.1879677	0.5395637
1.0291308	0.0244276	0.9895184	0.2113432	0.8934759	1.0100629	0.8325799	1.0412793	0.2847898	0.4882300	0.0564440	0.9635064	0.9704145	1.0465836	1.1073751	0.5212018	0.8692956	0.2726050	1.0266249	0.9901307	0.9445867	0.0999537	0.9855235	0.9750316	0.0964676	0.1237105	0.1924771	0.2537351	0.4370539	0.0353598	0.0676096	0.8563789	1.0716081	0.0094067	0.3474320	0.7037216	0.3695519	0.0949644	0.0313408	1.0528280	0.0693799	0.1303805	0.7684237	1.0685126	0.1450039	0.2644483	0.0951481	0.0565017	0.1701826	0.6634044
0.9749544	0.0440857	1.0932710	0.2648699	0.9965123	0.9643131	0.8982939	0.9784314	0.2595663	0.5988123	0.0361071	0.9604773	1.0105962	1.0249575	1.1395808	0.4828038	0.8756466	0.3075904	0.9054257	0.9699653	0.9599016	0.1049950	1.0460008	1.0090081	0.0933795	0.1047043	0.1397325	0.2244418	0.4280930	0.0217601	0.0701975	0.9298069	1.0513823	0.0201034	0.1370873	0.7091434	0.3419497	0.0909075	0.0350638	0.9918265	0.0851192	0.1492923	0.6686936	1.0063991	0.0967578	0.3596556	0.1114367	0.0229507	0.1817662	0.6141126
0.9995742	0.0117837	0.9293735	0.2905351	0.8366130	1.0857809	0.8045598	1.0075397	0.3015223	0.4863947	0.0818792	1.0114178	1.0783527	0.9801488	0.9842129	0.5632941	0.9036217	0.3334254	1.0707861	0.9065253	1.0207014	0.1136550	1.0413195	0.9738689	0.1074056	0.1379251	0.1375868	0.2594790	0.4676733	0.0429490	0.0599154	0.8203480	1.1754552	0.0176869	0.3236171	0.3022272	0.3569196	0.0950084	0.0359234	0.9313019	0.0641246	0.1037335	0.8480355	1.0288884	0.0906770	0.2138678	0.1046693	0.0336276	0.1346802	0.6439681
1.0039614	0.0215653	1.0051234	0.3718621	0.9796741	0.9876521	0.8042933	0.9861816	0.2863671	0.5314007	0.0879683	1.0743030	0.9530617	0.9127144	1.0500157	0.4658997	0.9495879	0.2603421	1.0370850	1.0469120	1.0806507	0.1184369	1.0563602	1.0323818	0.0819544	0.1306493	0.1751675	0.2755795	0.4914856	0.0335283	0.0941751	0.8753902	1.0279546	0.0264628	0.3394464	0.6446047	0.2270208	0.1086563	0.0254399	0.9387998	0.0864560	0.1049115	0.6992956	1.0528482	0.1126159	0.4027720	0.0794020	0.0151748	0.1489625	0.5852216
1.0456166	0.0363528	0.9388553	0.3517395	0.9839822	1.1009938	0.9485382	1.0594274	0.2833394	0.5134113	0.0697047	0.9286888	0.9087041	1.0566860	0.9977865	0.4967104	0.9039150	0.2552457	1.0052743	0.9629222	1.0286505	0.1083257	0.9115877	0.9793978	0.0876176	0.1163960	0.1749958	0.2891118	0.3903507	0.0329340	0.0819822	0.8672663	0.9949618	0.0123543	0.3092701	0.6869128	0.4343004	0.0472222	0.0355509	0.9941022	0.0685282	0.1386653	0.6916409	1.1060951	0.0818182	0.3430148	0.1029591	0.0252172	0.1904564	0.6631058
1.1124497	0.0513264	0.9959029	0.2767474	0.9767970	0.9543336	0.7821751	0.9735905	0.2831302	0.4576222	0.0779509	1.0972565	0.9232461	0.9581748	0.9219632	0.5293508	0.8795267	0.3175295	1.0635750	1.0102963	0.9737660	0.0916204	1.0990048	0.9701656	0.0746142	0.1251138	0.1550338	0.2651315	0.4367063	0.0418062	0.0669128	0.8439403	1.0258568	0.0120977	0.2694747	0.8188223	0.4106413	0.0853833	0.0268939	0.9221376	0.0661051	0.0943604	0.7379780	1.0695200	0.0714081	0.2663836	0.0934001	0.0476824	0.1314262	0.4997698
1.0063649	0.0486460	0.9938289	0.3887037	0.9229114	1.0176030	0.7980242	1.1434763	0.2297125	0.4913585	0.0691115	0.9338154	0.9870357	0.8458224	1.0368621	0.4593092	0.8619579	0.2825897	1.0850369	1.0516515	0.9057623	0.1425281	1.0006797	1.0826138	0.1212426	0.1370379	0.2201806	0.2687038	0.3911766	0.0307653	0.0751705	0.9067475	1.0063057	0.0139532	0.3632810	0.6992637	0.4030873	0.0420629	0.0180482	0.4848556	0.1052814	0.0885666	0.7523657	0.9778660	0.0995723	0.2733397	0.0590980	0.0260174	0.1754219	0.6371707
1.0052994	0.0323783	1.1114029	0.3482010	0.9634414	0.9840950	0.7357685	0.9713984	0.2899620	0.5363044	0.0977792	1.0341366	0.9598666	1.0571940	1.0991584	0.5424686	1.0133671	0.2733633	1.0525193	1.0080944	0.9784433	0.1332195	1.0613637	1.0566314	0.0820806	0.1756237	0.1478149	0.2790196	0.4051415	0.0358502	0.1009840	1.0077472	1.0022856	0.0117438	0.3409430	0.6846304	0.3977589	0.0779938	0.0694432	1.0066253	0.0505447	0.1450478	0.7492934	0.9744007	0.1360591	0.2039511	0.1048033	0.0202974	0.1528049	0.5354087
