YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.2040835	1.0046397	0.7662387	0.0856988	0.9783321	0.8257099	0.9355221	0.4793127	0.9568086	1.0558388	0.1354320	1.0281585	0.9217856	0.0905360	0.4557587	0.0887268	0.9753919	0.1043825	0.9790872	1.0935818	0.9559167	1.0978430	1.0118509	1.0196891	0.6566175	0.0552905	0.2011017	0.2624845	0.2235010	0.8140238	0.0000000	0.4915156	0.2501020	0.5498064	0.3587706	0.6901529	1.0867783	0.3717663	1.0578485	0.6880511	1.0257853	0.0283711	0.6069164	0.0555441	0.7624848	0.9651075	0.0078267	0.4492604	0.5095814	0.4141728
0.1211369	0.9640856	0.7797232	0.0942971	1.0415392	0.8491861	1.0322957	0.4739779	0.9672296	1.1410649	0.1063009	0.9649710	0.8938463	0.0899074	0.5127817	0.0591324	1.0268642	0.1361295	1.0574762	1.0279484	0.9750869	1.0713781	1.0275081	1.1625055	0.7634005	0.0276024	0.2271236	0.3697530	0.1847701	0.9450893	0.8984064	0.0000000	0.2655810	0.5111095	0.2599194	0.7267675	0.8977865	0.3847131	0.9601706	0.6102476	1.1385396	0.0242958	0.8124931	0.0470210	0.6619006	0.9485421	0.0170002	0.4424038	0.4023499	0.5291048
0.1117618	1.0608885	0.7554762	0.0684606	0.9476060	0.8213030	0.9887771	0.5643310	1.0450980	0.9604415	0.1185250	0.9000708	1.0415598	0.0682177	0.4176168	0.0693100	1.0819496	0.2147725	0.8792202	0.8971286	0.9795803	1.0351016	1.0213512	0.9551965	0.5407912	0.0850653	0.2228500	0.3577656	0.2338277	0.8874580	0.7969311	0.4871434	0.0000000	0.6038454	0.2902517	0.5256546	0.9549608	0.3823559	0.9142363	0.6045818	1.0369552	0.0356606	0.7824742	0.0987154	0.6781942	1.0598850	0.0096039	0.4932758	0.5749431	0.4627095
0.1506672	1.0337344	0.8815734	0.0847713	1.0353477	0.9067028	0.9546496	0.5171299	1.1074024	1.0680320	0.1059028	1.1473448	0.9912226	0.0818835	0.5042373	0.0512163	0.9908838	0.0888778	1.0532865	1.0530891	1.0757003	0.9636541	0.9792586	0.9962676	0.5529847	0.1213480	0.2444220	0.3362555	0.3156758	0.8147472	0.8237819	0.4664947	0.1839192	0.0000000	0.2829164	0.8529418	1.0515295	0.4484329	1.0197525	0.5696134	1.0360441	0.0752886	0.7190174	0.1125486	0.7103337	1.0642716	0.0163670	0.3388911	0.4932869	0.4858616
0.1672102	0.9845522	0.8317653	0.0670017	1.0682477	0.7813149	0.9255676	0.4830431	1.0395053	1.0566893	0.0959050	1.1257498	1.0002820	0.1051936	0.4007521	0.0586059	0.9308107	0.1391937	1.0184648	1.0372013	1.0089827	1.0819638	1.0592981	0.9518578	0.5741024	0.0660580	0.2219932	0.2940323	0.2709491	0.7579314	0.8571473	0.5605158	0.2252967	0.4563093	0.0000000	0.7708884	1.0431857	0.3893687	0.9859336	0.5556434	0.9150673	0.0527881	0.7775349	0.0827021	0.6507024	1.0212265	0.0121661	0.4894060	0.5021337	0.4635776
0.1815629	1.0694458	0.7777300	0.0782283	0.9593891	0.8349966	1.0207972	0.4581270	1.1335803	0.9535326	0.1132849	0.9964417	0.9136889	0.0558127	0.4910250	0.0964499	0.9743103	0.1462192	1.0289324	0.9575327	1.0054638	1.0401466	0.9673442	1.0495156	0.6515257	0.0635793	0.1783184	0.3103482	0.2246541	0.8769766	0.9535664	0.4939796	0.1961136	0.4544280	0.3579237	0.0000000	1.0157257	0.3419606	1.0889631	0.5786283	1.0236026	0.0610509	0.6290817	0.0934778	0.7155804	1.1123386	0.0164124	0.3754032	0.4206642	0.4887192
0.1162108	0.9746169	0.7366633	0.0661638	1.0754106	0.8071006	0.9210996	0.4290327	1.0304709	0.9585570	0.1115081	0.9595552	1.0405830	0.0992278	0.4996051	0.0685812	1.0710130	0.0982256	1.0075503	1.0444906	1.0474695	0.9420321	0.9638241	0.9382582	0.4725086	0.0379255	0.2063072	0.2747167	0.2618552	0.8660919	0.9523996	0.4265656	0.2196601	0.4697947	0.3259368	0.6810982	0.0000000	0.3077091	1.0529108	0.5864567	1.1225661	0.0287466	0.6329854	0.0729840	0.5514661	1.0018468	0.0062526	0.3135042	0.4624574	0.5040959
0.1522067	1.0740459	0.8777060	0.0770753	0.9451812	0.8747484	0.9945978	0.5097509	1.1433237	0.9468381	0.1317672	0.8913991	0.9473341	0.0805125	0.4285909	0.0617749	1.0326347	0.1584495	1.0667682	0.8888581	1.0172813	1.0247654	0.9563304	0.9924796	0.6280319	0.0843168	0.2126000	0.3037952	0.2908391	0.8791370	0.8458913	0.5102116	0.2239568	0.5492789	0.2783272	0.5586584	1.0782342	0.0000000	0.9565548	0.5899474	0.9322677	0.0674357	0.6632631	0.0909971	0.6625606	1.0106838	0.0161335	0.4786251	0.5063498	0.4873130
0.1218557	1.0913199	0.7747142	0.0549559	1.0578226	0.9049252	1.0344104	0.4372909	1.1126722	1.0496432	0.1227062	0.9175718	1.0021869	0.1147915	0.4862323	0.0402096	1.0071719	0.1525885	1.1173142	1.0859678	1.0282607	0.9864165	0.9717133	1.0235969	0.6525763	0.0641344	0.1613825	0.3739640	0.2643978	0.8139393	0.9448747	0.4190539	0.2494112	0.5354717	0.2747692	0.6407036	1.1181411	0.3761786	0.0000000	0.5641113	1.0804406	0.0257684	0.7276645	0.0641257	0.6872221	1.0007959	0.0240617	0.3885895	0.3856643	0.4238986
0.1975993	0.9779495	0.7609020	0.0414065	0.9765873	0.8612325	1.0374752	0.4891058	1.0236269	1.0235748	0.0690934	1.0998399	0.9121623	0.1220690	0.3280956	0.0813192	1.0404765	0.1146369	1.0991916	0.9033544	1.0183605	1.0089710	1.0042064	1.0240640	0.6384476	0.0641170	0.1841111	0.2682030	0.2248095	0.8087349	0.9327710	0.5654714	0.2686544	0.4500861	0.3153115	0.7383164	0.9538621	0.4141425	1.0291810	0.0000000	0.9471824	0.0528386	0.7315966	0.0812015	0.6869676	0.9831389	0.0251678	0.3977661	0.4541843	0.4219419
