YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1180549	1.0388182	0.8786486	0.0733972	0.9153010	0.9128192	1.0193595	0.5582703	0.9656828	0.9909878	0.1052387	0.9902416	1.0237784	0.0630549	0.3452085	0.0698760	1.0382285	0.1944795	0.9628758	1.0050317	1.0731600	1.0418584	1.0223273	1.0220816	0.5059097	0.0692214	0.2137643	0.2260167	0.2226252	0.8497903	0.4642606	0.4752405	0.2020525	0.5936914	0.2914793	0.6200725	0.9450152	0.4044188	0.9911631	0.5836116	0.9862645	0.0381030	0.5719656	0.1086460	0.7536696	1.0058230	0.0083576	0.4227042	0.4970705	0.5099688
0.0943323	1.0166872	0.8156321	0.0621353	1.0071621	0.8654568	0.9588351	0.4991453	1.1019387	0.9672021	0.1313399	1.0159365	0.9655881	0.0583551	0.4558717	0.0868280	1.0638104	0.1551271	1.0935061	0.9894662	0.9852859	0.9448450	0.9902612	0.9775691	0.5185760	0.0605272	0.2272631	0.3091968	0.2306944	0.8914105	0.8905826	0.2271501	0.1866107	0.4695182	0.3161295	0.6437559	1.0268438	0.3506181	0.9965184	0.5279923	1.0243951	0.0337468	0.6733977	0.0623888	0.6577336	0.9079012	0.0127974	0.3468949	0.4395726	0.4254391
0.1288449	1.0108637	0.9232049	0.0751651	1.0250795	0.9040311	0.9665435	0.4326706	1.0574997	1.0084010	0.0980032	0.9699348	0.9525399	0.1336305	0.4636320	0.0796155	1.0997758	0.1584424	0.9921954	1.0208734	0.9559115	1.0177037	0.9886521	0.9752325	0.5412890	0.0614363	0.2148937	0.2720913	0.2048053	0.8346288	0.9358527	0.4527959	0.0877746	0.5994942	0.2586207	0.6146111	1.0072049	0.3476866	1.0279826	0.6635008	0.9829382	0.0499563	0.7117068	0.1166803	0.6983446	1.0009346	0.0189785	0.4082384	0.4167099	0.3823139
0.1043913	0.9377593	0.8007565	0.0697152	0.9312066	0.8964177	0.9693507	0.4707224	1.0716155	1.0391763	0.0944927	1.0608488	0.9220333	0.0975799	0.4138740	0.0810773	1.0325503	0.1429220	1.0449316	1.0277649	1.1280963	1.0220888	0.9772137	1.0292476	0.4962926	0.0465887	0.2152266	0.4213919	0.2082943	0.8510940	0.9814135	0.5239807	0.1680778	0.2702923	0.2995250	0.6438582	1.0194522	0.3855125	1.0511900	0.6022348	0.9728498	0.0439954	0.7625908	0.0976747	0.7484956	1.0104508	0.0148027	0.4410064	0.4960637	0.4651147
0.1211334	1.0774642	0.8400094	0.0595499	1.0002354	0.9254440	1.0296431	0.5324379	0.9883189	1.0526941	0.0915077	0.9445040	1.0008322	0.0832541	0.4962494	0.0967772	0.9511944	0.1329683	0.9766083	1.0277034	1.0454463	1.0588748	0.9939534	1.0354405	0.5779172	0.0540419	0.2214207	0.3439053	0.2332832	0.8217945	0.9215850	0.5041759	0.2135387	0.4390124	0.1016573	0.6479364	1.0280845	0.3737982	1.0102438	0.5461543	1.0243005	0.0591188	0.6835086	0.0876317	0.7871175	1.0040814	0.0087266	0.4567542	0.4502633	0.4993658
0.1025834	1.0078310	0.7985067	0.0494831	0.9662615	0.8394240	1.0669111	0.4536604	0.9683444	0.9645666	0.1100854	0.9970173	1.0425112	0.0888223	0.4154620	0.0923759	0.9096990	0.2241442	1.0388072	0.9953181	1.0722081	0.9448534	1.0452618	1.0302634	0.6269422	0.0564311	0.1636810	0.3234899	0.1771206	0.8423282	0.9503635	0.5429596	0.2031116	0.5246215	0.3127464	0.2491079	0.9851778	0.3461702	1.0002885	0.5510849	1.0253491	0.0306014	0.7256446	0.0819448	0.6194640	1.0891575	0.0071892	0.4029022	0.4968656	0.4911106
0.1136961	1.0785510	0.8205829	0.0539280	0.9372291	0.9237996	0.8678205	0.5038868	0.9976952	0.9986540	0.0797315	0.9633697	0.9795410	0.0706694	0.4799737	0.0779711	1.1069156	0.1087182	1.0338821	0.9982622	0.9911255	0.9716739	0.9346663	0.9502459	0.5670665	0.0917389	0.1698443	0.3824988	0.2293167	0.8477148	0.9030348	0.4809518	0.2324877	0.5519945	0.2248802	0.6501126	0.4974051	0.2952422	1.0395404	0.5136666	1.0639857	0.0620854	0.7171217	0.0876176	0.5810453	1.0595784	0.0051602	0.3866059	0.4355637	0.4463549
0.1594120	0.9835792	0.8907152	0.0630628	1.1355914	0.8693343	0.9967362	0.5531929	1.0202354	0.9928069	0.1138955	1.0883611	1.0070909	0.1095564	0.4569393	0.0586907	1.0176221	0.1086904	0.9483574	0.9915713	1.0920660	0.9939686	0.9585000	0.9258604	0.6294675	0.0899983	0.2064947	0.2832478	0.2569648	0.7769576	0.8745105	0.4679888	0.1966573	0.5684337	0.2296555	0.7293737	1.0301836	0.1830212	0.9446916	0.6169589	0.9867057	0.0951551	0.7385575	0.0745941	0.6378979	0.9956029	0.0230313	0.3829938	0.4514082	0.4983797
0.1140290	0.9565886	0.8278578	0.0575027	1.0981351	1.0142708	1.0015022	0.4782010	1.0144644	1.0306839	0.0960140	1.0071325	0.9641008	0.1010768	0.5109903	0.0664112	0.9734170	0.1117690	1.0098857	0.9745506	1.0129389	1.0418832	1.0368493	1.0285118	0.5592601	0.0509382	0.1998283	0.3022771	0.2396661	0.8640560	0.9027801	0.4206604	0.1970921	0.5395150	0.2912494	0.6132064	1.0345579	0.3594616	0.5830324	0.6288104	0.9930101	0.0538291	0.7182321	0.0821223	0.5665069	0.9712384	0.0187046	0.4514918	0.4764436	0.5025493
0.0939598	1.0010317	0.8177640	0.0694147	0.9906467	0.9001055	0.9925497	0.5063697	1.0562963	1.0618178	0.0952217	1.0133891	1.0432748	0.0678926	0.3940175	0.0847996	0.9949411	0.1146131	0.9460805	0.9699768	1.0102985	1.0023634	1.0114141	1.0056550	0.6333978	0.0656419	0.2038029	0.3249819	0.2142521	0.8540912	0.9690278	0.4774781	0.1805193	0.5346538	0.2622992	0.7706622	0.9683513	0.3545101	0.9298191	0.3193143	1.0386227	0.0520991	0.7650155	0.0966548	0.5881968	1.0169561	0.0124476	0.5054308	0.5270943	0.5098554
