YMR037C	YGL162W	YMR070W	YPL177C	YIL101C	YCR096C	YML113W	YGR249W	YDR123C	YMR021C	YBR297W	YJL110C	YMR042W	YER045C	YDR520C	YCL066W	YMR019W	YCL067C	YKL043W	YPR199C	YNL167C	YOR113W	YCR097W	YOL067C	YGL254W	YGL231C	YJR150C	YMR135WA	YMR169C	YNL001W	YLR042C	YMR136W	YLR171W	YJR044C	YAL062W	YLR023C	YCR107W	YDR309C	YPR123C	YDR544C	YER189W	YMR170C	YER145C	YAR050W	YGR073C	YJR050W	YBR013C	YBR292C	YGR136W	YGL001C
0.1715236	0.6189685	0.5687366	0.0356253	0.7384185	0.5894881	0.6275105	0.3599476	0.7448143	0.7009659	0.1019218	0.7442931	0.6507807	0.0671879	0.3570732	0.0542685	0.6589995	0.0522526	0.6897888	0.7690104	0.6948576	0.7660174	0.7429521	0.7209514	0.4904307	0.0440526	0.1802193	0.1723612	0.1612371	0.6704012	0.0000000	0.3463903	0.1640978	0.3922872	0.2777327	0.4672368	0.9065212	0.2894891	0.8129414	0.5676656	0.7500933	0.0143289	0.3701209	0.0594632	0.5710553	0.6920408	0.0036501	0.3303546	0.3565271	0.3213512
0.0849136	0.6445289	0.5372924	0.0625763	0.9144769	0.5771796	0.6651599	0.3714066	0.6817805	0.8965639	0.0754076	0.6814930	0.5969604	0.0414821	0.4283309	0.0559656	0.7798811	0.0939783	0.8814115	0.9740766	0.6892173	0.7188673	0.7401558	0.7836824	0.5802074	0.0164191	0.2587741	0.3491893	0.1133556	0.6430434	0.5981752	0.0000000	0.2028581	0.3849680	0.2694206	0.5017424	0.6789426	0.3215526	0.7548540	0.4685218	0.7812126	0.0128741	0.6198561	0.0225834	0.4871009	0.6052535	0.0148592	0.3066440	0.2891709	0.4369227
0.0534266	0.6791167	0.4332779	0.0359610	0.6789858	0.5504484	0.6824471	0.4950659	0.5984933	0.6698351	0.0943103	0.6884184	0.7885254	0.0509734	0.3800958	0.0364046	0.8538877	0.1507998	0.6989185	0.6469124	0.7414479	0.6828235	0.7418063	0.6881779	0.4488220	0.0591609	0.2176404	0.2629629	0.1911896	0.6185064	0.5932341	0.3379363	0.0000000	0.4325103	0.2439195	0.4060302	0.7050517	0.2399250	0.6057229	0.3552094	0.7236330	0.0165054	0.6212010	0.0584382	0.5396448	0.7297052	0.0046278	0.2858003	0.4161651	0.3451582
0.0655629	0.8091337	0.6907661	0.0580724	0.8140117	0.7946565	0.7174325	0.2949541	0.7861643	0.7953328	0.0751999	0.7855650	0.7401760	0.0507668	0.3049534	0.0613948	0.7254263	0.0953278	0.8977433	0.5999303	0.7915179	0.6438068	0.6514978	0.7222923	0.4587364	0.0851591	0.1992322	0.2488829	0.2401559	0.4626703	0.3968642	0.3633064	0.1447027	0.0000000	0.1779313	0.6201216	0.7488351	0.2859640	0.6595740	0.4702456	0.7659094	0.0661351	0.4743229	0.1105221	0.4307564	0.7465809	0.0213367	0.2386424	0.3279538	0.4134216
0.1260195	0.7635996	0.5892315	0.0513753	0.7722627	0.5088331	0.7814389	0.4011078	0.7978874	0.8103606	0.0665321	0.7838785	0.7178303	0.0749725	0.2829829	0.0701736	0.6461866	0.1490066	0.6964462	0.7722351	0.7560008	0.7131965	0.8099694	0.6593887	0.4695519	0.0531670	0.1993642	0.2429545	0.1885703	0.5908876	0.5777307	0.4801733	0.1437507	0.3085120	0.0000000	0.5391810	0.7185675	0.2607317	0.7377924	0.4933779	0.5756646	0.0481884	0.6277857	0.0892606	0.4241442	0.7779172	0.0062369	0.3294339	0.3086338	0.3153630
0.1220885	0.7385858	0.5368266	0.0472288	0.7073666	0.6055105	0.7433813	0.3205640	0.8266187	0.7086159	0.1403745	0.6549143	0.7015604	0.0316157	0.3517423	0.0598667	0.7087903	0.1092908	0.8363131	0.7547623	0.7272920	0.7066144	0.7229613	0.7217203	0.5337475	0.0308253	0.1551633	0.2185014	0.1666356	0.6104343	0.7270306	0.3626620	0.1285543	0.3348965	0.2650688	0.0000000	0.6748678	0.2493452	0.8589535	0.4852473	0.7576620	0.0316778	0.5078030	0.0896717	0.5513311	0.8292792	0.0195305	0.3445020	0.2718347	0.3613372
0.1007241	0.7676657	0.4383478	0.0600694	0.7830236	0.5314383	0.6892211	0.3338984	0.7393108	0.6121430	0.0742160	0.7234635	0.7950260	0.0884724	0.3241883	0.0540318	0.7523859	0.0578766	0.7151504	0.7611236	0.6798586	0.6403249	0.7816298	0.6058804	0.3594686	0.0326203	0.1542265	0.1911924	0.1460761	0.5880525	0.5799147	0.3409597	0.1564159	0.3582675	0.1859515	0.5000004	0.0000000	0.2163116	0.7618436	0.5533085	0.8077285	0.0161927	0.4076597	0.0440947	0.4547419	0.6933052	0.0022725	0.2354296	0.3683658	0.3977958
0.0800981	0.8327079	0.7188856	0.0571025	0.7641063	0.7238554	0.8052596	0.3977479	0.8388398	0.7297732	0.1162716	0.6609069	0.5964228	0.0589129	0.2789895	0.0536770	0.6880824	0.1094779	0.8143261	0.6778219	0.7732406	0.7146115	0.6794283	0.6721770	0.5185275	0.0524840	0.1160814	0.1517032	0.1852251	0.6015877	0.5533307	0.3252390	0.1530155	0.3886277	0.2076468	0.3695030	0.8363688	0.0000000	0.7921021	0.4521499	0.6534385	0.0541217	0.4066111	0.0655610	0.4753627	0.6773157	0.0087868	0.4131871	0.3321579	0.3544877
0.0736257	0.9203469	0.5604576	0.0376102	0.7681608	0.6558608	0.8234130	0.3381539	0.8376292	0.8679959	0.0876487	0.7000168	0.8464421	0.1056405	0.3585504	0.0403512	0.7290444	0.1219655	0.7817574	0.8930817	0.7352080	0.7847783	0.6703038	0.6512957	0.4318324	0.0414867	0.1373089	0.3684981	0.1961625	0.6268153	0.7949368	0.3753658	0.2307163	0.4713099	0.1724321	0.5617603	0.8457884	0.2617284	0.0000000	0.3634755	0.8569794	0.0165735	0.5976315	0.0320732	0.4854774	0.7368567	0.0094489	0.2672557	0.2713814	0.3766104
0.1345205	0.7078654	0.5009461	0.0301476	0.7350000	0.6251648	0.7831540	0.3977049	0.7906719	0.6973053	0.0395173	0.9406374	0.7508572	0.0964777	0.1993769	0.0779627	0.8297172	0.0868179	0.8776513	0.6692577	0.7317156	0.8206902	0.6303416	0.7188983	0.4992901	0.0588338	0.1726205	0.2014030	0.2138811	0.5582867	0.7650152	0.3764227	0.1902239	0.3481761	0.1689079	0.5354087	0.6222405	0.3167799	0.8050022	0.0000000	0.7109773	0.0543959	0.5289356	0.0625411	0.4678570	0.7746954	0.0220927	0.2358792	0.4687454	0.3130426
