YOR363C	YIL101C	YJR147W	YER045C	YOR113W	YHL027W	YBR297W	YGL162W	YBR182C	YMR021C	YPL230W	YOR140W	YKL043W	YPR065W	YER184C	YMR070W	YGR249W	YOR032C	YDR043C	YPL248C	YKL032C	YHR006W	YNL167C	YGL013C	YDL106C	YAL062W	YBR057C	YPR124W	YPR108WA	YGL234W	YLR413W	YOR024W	YML053C	YGR106C	YBL111C	YJR158W	YOR318C	MEL1	YLL065W	YOR269W	YLR410WB	YMR195W	YGL134W	YOR268C	YOL078W	YKL110C	YBR018C	YDL148C	YOL121C	YCR021C
1.0476513	0.3964850	0.4509351	0.6581001	0.9879196	0.0696766	0.0280177	0.0601537	0.4335878	0.9652741	0.3487568	0.9203177	0.4156780	0.0491848	0.8830571	0.0000506	0.7298971	0.9540085	0.9497628	1.0701062	1.0855969	0.9049718	1.0932666	0.7348196	1.0434894	0.3762540	0.5825831	0.1988492	0.5217443	0.5946690	0.2029332	0.0979770	0.3708968	0.4537610	0.6352743	0.1708244	1.0533124	0.5183814	0.8065282	0.8687156	0.5580985	0.3976638	0.1899345	0.2533062	0.3612245	0.0197789	0.1606075	0.6402539	0.4436182	0.8830359
0.9841553	0.4309852	0.5255414	0.6524761	1.0740635	0.0993635	0.0582966	0.1164611	0.4980142	1.0456659	0.2837540	0.9623336	0.3976721	0.0650008	0.8192864	0.0005796	0.7111644	1.0140966	1.0554195	0.9561140	1.0139677	0.9114554	0.9582146	0.7797138	0.9580303	0.2702631	0.5636772	0.1886197	0.6125683	0.6444895	0.3551486	0.0736213	0.3392979	0.4484250	0.7396239	0.1545801	0.9582294	0.4452924	0.6865701	0.8409277	0.5523045	0.3733711	0.4171954	0.2323859	0.3442183	0.0085690	0.1479363	0.6696401	0.4495530	1.0736743
0.9937226	0.4422188	0.5044999	0.6323417	1.0580924	0.0728233	0.0416598	0.0932482	0.4538068	0.9877736	0.2852813	0.8835724	0.3489279	0.0429356	0.7199892	0.0004147	0.7013271	1.0362968	1.0125793	1.0651630	0.9991436	0.9384244	1.0348603	0.7341660	1.0678172	0.3408000	0.5463217	0.1788866	0.5499816	0.6836809	0.3263833	0.1028779	0.1672969	0.3932064	0.6081537	0.1560235	0.9880018	0.3853867	0.7420194	0.8601035	0.5207977	0.4048950	0.4263738	0.2575582	0.3708311	0.0045625	0.1529842	0.5432396	0.5255305	0.9363491
1.0468789	0.4374655	0.5198821	0.5323254	0.9795238	0.1066975	0.0643073	0.0563925	0.4765819	0.9458841	0.3050753	0.9398258	0.4015911	0.0694638	0.8030693	0.0008301	0.7331718	0.9616412	1.0457642	0.9151332	0.9966117	0.9550723	0.9914966	0.7722561	0.9995817	0.2403887	0.5181129	0.2113267	0.5969106	0.6110994	0.3681833	0.1314124	0.4348480	0.2676337	0.5785391	0.1625995	0.8825115	0.4764308	0.7929629	0.9487436	0.5278987	0.3421602	0.2518135	0.2600825	0.3104718	0.0128702	0.1799847	0.6134680	0.4736149	0.9795400
1.0666118	0.3916756	0.6003370	0.6528723	1.0211996	0.0822977	0.0519524	0.1188127	0.4927074	1.0271194	0.2902774	0.9466479	0.3459858	0.0582128	0.6523713	0.0005337	0.7606302	1.0026816	1.0016690	0.9543578	1.0255757	0.8884778	1.0439725	0.6398973	0.9647203	0.3377825	0.4791728	0.2646634	0.7428291	0.6217711	0.3491470	0.1098827	0.3429927	0.4766816	0.2768202	0.1241635	0.9672845	0.4051593	0.8060884	0.9113848	0.5358138	0.4321914	0.5564067	0.3045576	0.2997322	0.0214911	0.1483001	0.6202625	0.3923266	1.0648921
1.0503673	0.3952544	0.4725547	0.6599489	1.0660214	0.1045104	0.0329623	0.0780299	0.4841249	0.9763483	0.3471528	0.9714792	0.3951434	0.0471104	0.7083049	0.0000258	0.7844312	0.9499474	1.0384275	1.0688742	0.9540259	0.9767904	0.9687593	0.7329270	0.9941503	0.3062885	0.5266127	0.1217785	0.6184424	0.7014522	0.3506797	0.1144562	0.3574016	0.4236189	0.6474539	0.0874612	0.9709095	0.4686748	0.7918685	0.9853417	0.4976066	0.3871593	0.4349138	0.2921440	0.3019044	0.0173218	0.1441295	0.6869175	0.4210265	0.9354653
0.9562235	0.3575606	0.6708419	0.6509750	1.0470308	0.0443966	0.0644956	0.0669166	0.5838369	1.0466732	0.3205905	0.8738760	0.3650497	0.0561504	0.7980386	0.0032509	0.7314920	0.9822708	0.9923583	0.9914679	0.8852900	0.9856586	0.9461280	0.7542229	1.0053142	0.2987492	0.5034582	0.2111016	0.5442919	0.6744941	0.3485136	0.2039917	0.3293549	0.4818861	0.6147729	0.1561648	0.5126392	0.4432040	0.6739604	0.9644813	0.4753986	0.3431044	0.3304524	0.2442772	0.2916767	0.0116561	0.1510849	0.7087690	0.4483270	1.0154848
1.0244877	0.3419002	0.6242704	0.7083614	1.0928543	0.0705033	0.0369049	0.0880480	0.5441692	0.9556442	0.3978525	0.9264159	0.4096462	0.0293257	0.8255618	0.0000233	0.7831658	1.0016934	0.9586746	0.8823061	0.9986082	0.9496073	1.0319820	0.7382915	1.0246948	0.3645615	0.5110924	0.2006987	0.5352430	0.7295096	0.3558245	0.1153367	0.4418982	0.4476260	0.4781796	0.1776618	0.9325208	0.2590196	0.8492448	0.8435173	0.5028957	0.3719348	0.1972126	0.3125069	0.3946016	0.0081319	0.1670641	0.6826161	0.4081297	1.0567167
1.0748614	0.3369673	0.6100003	0.7184747	1.0166384	0.0786170	0.0500350	0.0865569	0.5224596	1.0194131	0.2843065	0.9463149	0.4355966	0.0453252	0.6972286	0.0011445	0.6580287	0.9528103	1.0293440	1.0395069	0.9829950	0.9086831	1.0233135	0.7839868	0.9392224	0.3154986	0.5500203	0.2479944	0.5750323	0.6624984	0.3733811	0.1172529	0.4141838	0.4016908	0.6924322	0.1616888	1.0695263	0.4813781	0.4393730	0.8989330	0.5121714	0.4093555	0.3456486	0.2576079	0.2893349	0.0097998	0.1573072	0.8019055	0.4577049	0.9502717
0.9394026	0.3873074	0.6064059	0.6210027	0.9928800	0.1162464	0.0413549	0.0968434	0.5346253	1.0579351	0.2708325	0.9660758	0.3816843	0.0469931	0.7862411	0.0000022	0.6730975	0.9190920	1.1237847	1.0012419	0.9125080	0.8642083	0.9998450	0.6699321	1.0201364	0.3154218	0.5500365	0.1477774	0.5563332	0.6297200	0.3816548	0.1143146	0.3969220	0.4947193	0.6030218	0.1531641	1.0587354	0.4265737	0.7983039	0.5258876	0.5964204	0.4280829	0.3337832	0.2685162	0.2755238	0.0172785	0.2027481	0.6647484	0.5976449	0.9830016
1.0806130	0.3760114	0.6015272	0.6320292	0.9595594	0.0811840	0.0369426	0.0831098	0.4930417	0.8814773	0.3026929	0.9303641	0.4051463	0.0456408	0.9231246	0.0000413	0.5872403	0.9878240	0.9949518	0.9780520	1.0371122	0.8972951	1.0319060	0.6725277	0.9920425	0.2859966	0.5543606	0.1888355	0.3966250	0.6565729	0.3677753	0.1117951	0.3582682	0.4604323	0.5498015	0.1466754	1.0651448	0.3996701	0.8858113	0.9432931	0.2622863	0.4075155	0.1945618	0.2844432	0.3871168	0.0144785	0.1692873	0.6488788	0.3346754	1.0665933
